metID,metName,metFormula,metComp
17dmurt_c,"1,7-Dimethyluric acid","C7H8N4O3",c
1murt_c,"1-Methyluric acid","C6H6N4O3",c
1mxnthn_c,"1-Methylxanthine","C6H6N4O2",c
37dmurt_c,"3,7-Dimethyluric acid","C7H8N4O3",c
37dmxthn_c,"3,7-Dimethylxanthine","C7H8N4O2",c
3hgcoa_c,"3-Hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA","C32H48N7O20P3S",c
3mhis_c,"3-Methylhistidine","C7H11N3O2",c
3rlnl_c,"(3R)-Linalool","C10H18O",c
5furi_c,"5-Fluorouridine","C9H11N2O6F",c
6thurt_c,"6-Thiourate","C5H4N4O2S",c
7moonlcoa_c,"7-Methyl-3-oxo-6-octenoyl-CoA","C30H45N7O18P3S",c
7murt_c,"7-Methyluric acid","C6H6N4O3",c
7mxthn_c,"7-Methylxanthine","C6H6N4O2",c
M00041_c,"20-Hydroxy-3-oxopregn-4-en-21-al","C21H30O3",c
M02989_c,"Thiopurine","C5H4N4S",c
M03165_c,"Sedoheptulose","C7H14O7",c
M03166_c,"Sedoheptulose 1-phosphate","C7H13O10P",c
acnam_e,"N-acetylneuraminate","C11H18NO9",e
acnam_p,"N-acetylneuraminate","C11H18NO9",p
adgaldpundcrnl_c,"alpha-D-Galactosyl-diphosphoundecaprenol","C61H100O12P2",c
all6p_c,"D-Allose 6-phosphate","C6H11O9P",c
all_D_c,"D-Allose","C6H12O6",c
am6sa_c,"2-aminomuconate 6-semialdehyde(1-)","C6H7NO3",c
ansrn_c,"Anserine","C10H16N4O3",c
btnam_c,"Biotin amide","C10H17N3O2S",c
cnmlbdglu_c,"trans-Cinnamoyl beta-D-glucoside","C15H18O7",c
crtsl_c,"cortisol","C21H30O5",c
dgalrnt1p_c,"D-Galacturonate 1-phosphate","C6H9O10P",c
dms_e,"Dimethyl sulfide","C2H6S",e
dms_p,"Dimethyl sulfide","C2H6S",p
dmso_e,"Dimethyl sulfoxide","C2H6OS",e
dmso_p,"Dimethyl sulfoxide","C2H6OS",p
dpornsdtp_c,"2-Deoxyribonucleoside triphosphate","C5H9O12P3R",c
dtdp4aaddg_c,"dTDP-4-acetamido-4,6-dideoxy-D-galactose","C18H27N3O15P2",c
fvprn_c,"Flavaprenin","C20H20O5",c
glctn14ltn_c,"L-Galactono-1,4-lactone","C6H10O6",c
hcsnact_c,"Hydrocortisone acetate","C23H32O6",c
hdn5ppnt_c,"Hydantoin-5-propionate","C6H7N2O4",c
mthtcnt_c,"Methylitaconate","C6H6O4",c
naclbala_c,"N-Acetyl-beta-alanine","C5H8NO3",c
nebari_c,"Nebularine","C10H12N4O4",c
nrgn_c,"Naringenin","C15H12O5",c
oacrntn_c,"O-Acylcarnitine","C8H14NO4R",c
pppn_p,"Phenylpropanoate","C9H9O2",p
purine_c,"Purine","C5H4N4",c
pxthn_c,"Paraxanthine","C7H8N4O2",c
r15bp_c,"D-Ribose 1,5-bisphosphate","C5H8O11P2",c
rnsdtp_c,"Ribonucleoside triphosphate","C5H9O13P3R",c
sel_c,"selenate","O4Se",c
sel_e,"selenate","O4Se",e
sel_p,"selenate","O4Se",p
selni_e,"selenite","SeO3",e
selni_p,"selenite","SeO3",p
sphmyln_hs_c,"sphingomyelin betaine","C23H48N2O5PFULLRCO",c
M02469_c,"Methaneselenol","CH4Se",c
selmeth_c,"selenomethionine","C5H11NO2Se",c
tag1p_D_c,"D-Tagatose 1-phosphate","C6H11O9P",c
tagat_D_c,"D-tagatose","C6H12O6",c
tagat_D_e,"D-tagatose","C6H12O6",e
decdp_c,"all trans Decaprenyl diphosphate","C50H81O7P2",c
gsn_e,"Guanosine","C10H13N5O5",e
lanost_e,"lanosterol","C30H50O",e
dxyl_c,"1-deoxy-D-xylulose","C5H10O4",c
g3ps_c,"Glycerophosphoserine","C6H13NO8P",c
murein4p4p_c,"two linked disacharide tetrapeptide murein units (uncrosslinked, middle of chain)","C74H114N14O40",c
murein4px4p4p_c,"three disacharide linked murein units (tetrapeptide crosslinked tetrapeptide (A2pm->D-ala), one uncrosslinked tetrapaptide) (mid... <Preview truncated at 128 characters>","C111H169N21O59",c
murein4px4p_c,"two disacharide linked murein units, tetrapeptide corsslinked tetrapeptide (A2pm->D-ala) (middle of chain)","C74H112N14O39",c
murein4px4px4p_c,"three disacharide linked murein units (tetrapeptide crosslinked tetrapeptide (A2pm->D-ala) & tetrapeptide corsslinked tetrapepti... <Preview truncated at 128 characters>","C111H167N21O58",c
murein5p4p_c,"two linked disacharide pentapeptide and tetrapeptide murein units (uncrosslinked, middle of chain)","C77H119N15O41",c
murein5px4p_c,"two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)","C77H117N15O40",c
seasmet_c,"Se-Adenosylselenomethionine","C15H23N6O5Se",c
tdecoa_c,"Tetradecenoyl-CoA (n-C14:1CoA)","C35H56N7O17P3S",c
dad_2_e,"2-deoxyadenosine","C10H13N5O3",e
uri_e,"Uridine","C9H12N2O6",e
ahcys_e,"S-Adenosyl-L-homocysteine","C14H20N6O5S",e
chor_e,"chorismate","C10H8O6",e
thym_e,"Thymine","C5H6N2O2",e
bbtcoa_c,"gamma-butyrobetainyl-CoA","C28H46N8O17P3S",c
crncoa_c,"L-Carnitinyl-CoA","C28H46N8O18P3S",c
estrone_c,"estrone","C18H22O2",c
estrones_c,"estrone 3-sulfate(1-)","C18H21O5S",c
sucbz_e,"o-Succinylbenzoate","C11H8O5",e
dna5mtc_c,"DNA 5-methylcytosine","C11H19O8PR2",c
dnacsn_c,"DNA cytosine","C10H17O8PR2",c
ctbtcoa_c,"crotonobetainyl-CoA","C28H44N8O17P3S",c
fuc_L_e,"L-fucose","C6H12O5",e
fuc_L_p,"L-fucose","C6H12O5",p
thmmp_e,"Thiamin monophosphate","C12H16N4O4PS",e
thmmp_p,"Thiamin monophosphate","C12H16N4O4PS",p
2ac1asngpc_c,"2-Acetyl-1-alkyl-sn-glycero-3-phosphocholine","C10H21NO7PR",c
2hc_c,"2-Hydroxy carboxylate","C2H2O3R",c
4imidzln_c,"4-Imidazolone","C3H3N2O",c
5a2opntn_c,"5-amino-2-oxopentanoic acid","C5H9NO3",c
6ahnt_c,"6-Aminohexanoate","C6H13NO2",c
C03372_c,"1-acylglycerone 3-phosphate(2-)","C4H4O7PR",c
C03820_c,"1-Alkyl-2-acetyl-sn-glycerol","C5H9O4R",c
HC00664_c,"D-tagatofuranose 6-phosphate(2-)","C6H11O9P",c
HC01180_c,"D-tagatofuranose 1,6-bisphosphate(4-)","C6H10O12P2",c
M03160_c,"N-Acetylneuraminyl-Galactosylceramide","C36H63N2O16R",c
agalrnt_c,"Digalacturonate","C12H16O13",c
ak2gchol_hs_c,"1-alkyl 2-acylglycerol 3-phosphocholine","C10H20O5NPFULLRFULLR2CO",c
cmp2amep_c,"CMP-2-aminoethylphosphonate","C11H19N4O10P2",c
diact_c,"Diacetyl","C4H6O2",c
diact_e,"Diacetyl","C4H6O2",e
epcplctm_c,"epsilon-Caprolactam","C6H11NO",c
frmdylgly_c,"N-Formimidoylglycine","C3H6N2O2",c
galside_hs_c,"D-galactosyl-N-acylsphingosine","C24H46NO7FULLRCO",c
gthncoa_c,"CoA-glutathione","C31H47N10O22P3S2",c
imidznact_c,"Imidazolone acetate","C5H5N2O3",c
mi1346p_c,"myo-inositol 1,3,4,6-tetrakisphosphate(8-)","C6H8O18P4",c
moaa_c,"Methyloxaloacetate","C5H4O5",c
nfmnlasp_c,"N-Formimino-L-aspartate","C5H7N2O4",c
r406_c,"R406","C22H23FN6O5",c
r788_c,"R788 (Fostamatinib)","C23H25FN6O9P",c
rvcian_c,"(R)-Vicianin","C19H25NO10",c
s2hagth_c,"S-(2-Hydroxyacyl)glutathione","C12H16N3O8RS",c
sdplgal_c,"GDP-L-galactose","C16H23N5O16P2",c
sectrna_c,"L-Selenocysteinyl-tRNA(Sec)","C3H6NOSeR",c
sertrna(sec)_c,"L-Seryl-tRNA(Sec)","C3H6NO2R",c
strptm6p_c,"Streptomycin 6-phosphate","C21H42N7O15P",c
strptm_c,"Streptomycin","C21H42N7O12",c
vcnse_c,"Vicianose","C11H20O10",c
1hibup_S_c,"1-hydroxy S-ibuprofen","C13H17O3",c
1hibup_S_e,"1-hydroxy S-ibuprofen","C13H17O3",e
1hibupglu_S_c,"1-hydroxy S-ibuprofen-glucuronide","C19H25O9",c
1hibupglu_S_e,"1-hydroxy S-ibuprofen-glucuronide","C19H25O9",e
1hmdgluc_c,"1-OH-midazolam-glucuronide","C24H20ClFN3O7",c
1hmdgluc_e,"1-OH-midazolam-glucuronide","C24H20ClFN3O7",e
1ohmdz_c,"1-OH-midazolam","C18H13ClFN3O",c
1ohmdz_e,"1-OH-midazolam","C18H13ClFN3O",e
2hatvacid_c,"2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid","C33H34FN2O6",c
2hatvacid_e,"2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid","C33H34FN2O6",e
2hatvacidgluc_c,"2-hydroxy-atorvastatin-acyl-glucuronide","C39H42FN2O12",c
2hatvacidgluc_e,"2-hydroxy-atorvastatin-acyl-glucuronide","C39H42FN2O12",e
2hatvlac_c,"2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone","C33H33FN2O5",c
2hatvlac_e,"2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone","C33H33FN2O5",e
2hatvlacgluc_c,"2-hydroxy-atorvastatin-lactone-glucuronide","C39H40FN2O11",c
2hatvlacgluc_e,"2-hydroxy-atorvastatin-lactone-glucuronide","C39H40FN2O11",e
2hibup_S_c,"2-hydroxy-S-ibuprofen","C13H17O3",c
2hibup_S_e,"2-hydroxy-S-ibuprofen","C13H17O3",e
2hibupglu_S_c,"2-hydroxy S-ibuprofen-glucuronide","C19H25O9",c
2hibupglu_S_e,"2-hydroxy S-ibuprofen-glucuronide","C19H25O9",e
2oh_cbz_c,"2-Hydroxycarbamazepine","C15H12N2O2",c
2oh_cbz_e,"2-Hydroxycarbamazepine","C15H12N2O2",e
2oh_cbz_glc_c,"2-Hydroxy Carbamazepine Glucuronide","C21H19N2O8",c
2oh_cbz_glc_e,"2-Hydroxy Carbamazepine Glucuronide","C21H19N2O8",e
2oh_mtz_c,"2-Hydroxymetronidazole","C6H9N3O4",c
2oh_mtz_e,"2-Hydroxymetronidazole","C6H9N3O4",e
2oh_mtz_glc_c,"2-Hydroxymetronidazole Glucuronide","C12H16N3O10",c
2oh_mtz_glc_e,"2-Hydroxymetronidazole Glucuronide","C12H16N3O10",e
3hibup_S_c,"3-hydroxy S-ibuprofen","C13H17O3",c
3hibup_S_e,"3-hydroxy S-ibuprofen","C13H17O3",e
3hibupglu_S_c,"3-hydroxy S-ibuprofen-glucuronide","C19H25O9",c
3hibupglu_S_e,"3-hydroxy S-ibuprofen-glucuronide","C19H25O9",e
3meacmp_c,"3-methoxy-acetaminophen","C9H11NO3",c
3meacmp_e,"3-methoxy-acetaminophen","C9H11NO3",e
3oh_cbz_c,"3-Hydroxycarbamazepine","C15H12N2O2",c
3oh_cbz_e,"3-Hydroxycarbamazepine","C15H12N2O2",e
3oh_cbz_glc_c,"3-Hydroxy Carbamazepine Glucuronide","C21H19N2O8",c
3oh_cbz_glc_e,"3-Hydroxy Carbamazepine Glucuronide","C21H19N2O8",e
3oh_dlor_c,"3-Hydroxydesloratadine","C19H19ClN2O",c
3oh_dlor_e,"3-Hydroxydesloratadine","C19H19ClN2O",e
3oh_dlor_glc_c,"3-Hydroxydesloratadine Glucuronide","C25H26ClN2O7",c
3oh_dlor_glc_e,"3-Hydroxydesloratadine Glucuronide","C25H26ClN2O7",e
3oh_mdea_c,"3-Hydroxy N-Desethylamiodarone (3-Hydroxy_MDEA) (M8)","C23H26I2NO4",c
3oh_mdea_e,"3-Hydroxy N-Desethylamiodarone (3-Hydroxy_MDEA) (M8)","C23H26I2NO4",e
3oh_mdea_glc_c,"3-Hydroxy N-Desethylamiodarone Glucuronide (3-Hydroxy_MDEA_Glc) (M15)","C29H33I2NO10",c
3oh_mdea_glc_e,"3-Hydroxy N-Desethylamiodarone Glucuronide (3-Hydroxy_MDEA_Glc) (M15)","C29H33I2NO10",e
3oh_mxn_c,"3-Hydroxymorphinan","C16H22NO",c
3oh_mxn_e,"3-Hydroxymorphinan","C16H22NO",e
3oh_mxn_glc_c,"3-Hydroxymorphinan O-Glucuronide","C22H29NO7",c
3oh_mxn_glc_e,"3-Hydroxymorphinan O-Glucuronide","C22H29NO7",e
4dh_tpno_c,"4-Dehydroxytempol","C9H17NO",c
4dh_tpno_e,"4-Dehydroxytempol","C9H17NO",e
4dh_tpno_1glc_c,"4-Dehydroxytempol 1-O-Glucuronide","C15H25NO7",c
4dh_tpno_1glc_e,"4-Dehydroxytempol 1-O-Glucuronide","C15H25NO7",e
4hmdgluc_c,"4-OH-midazolam-glucuronide","C24H20ClFN3O7",c
4hmdgluc_e,"4-OH-midazolam-glucuronide","C24H20ClFN3O7",e
4oh_dcf_c,"4-Hydroxydiclofenac","C14H10Cl2NO3",c
4oh_dcf_e,"4-Hydroxydiclofenac","C14H10Cl2NO3",e
4oh_dcf_glc_c,"4-Hydroxydiclofenac Glucuronide","C20H18Cl2NO9",c
4oh_dcf_glc_e,"4-Hydroxydiclofenac Glucuronide","C20H18Cl2NO9",e
4oh_kp_c,"4-Hydroxybenzyl Ketoprofen","C16H13O4",c
4oh_kp_e,"4-Hydroxybenzyl Ketoprofen","C16H13O4",e
4oh_kp_glc_c,"4-Hydroxybenzyl Ketoprofen Glucuronide","C22H21O10",c
4oh_kp_glc_e,"4-Hydroxybenzyl Ketoprofen Glucuronide","C22H21O10",e
4oh_levole_c,"4-Hydroxy Levamisole (M1)","C11H12N2OS",c
4oh_levole_e,"4-Hydroxy Levamisole (M1)","C11H12N2OS",e
4oh_levole_glc_c,"4-Hydroxy Levamisole Glucuronide","C17H19N2O7S",c
4oh_levole_glc_e,"4-Hydroxy Levamisole Glucuronide","C17H19N2O7S",e
4oh_meth_c,"4-Hydroxymethamphetamine","C10H16NO",c
4oh_meth_e,"4-Hydroxymethamphetamine","C10H16NO",e
4oh_meth_glc_c,"4-Hydroxymethamphetamine Glucuronide","C16H24NO7",c
4oh_meth_glc_e,"4-Hydroxymethamphetamine Glucuronide","C16H24NO7",e
4oh_propl_c,"4-Hydroxypropanolol","C16H22NO3",c
4oh_propl_e,"4-Hydroxypropanolol","C16H22NO3",e
4oh_propl_glc_c,"4-Hydroxypropranolol Glucuronide","C22H29NO9",c
4oh_propl_glc_e,"4-Hydroxypropranolol Glucuronide","C22H29NO9",e
4oh_trz_c,"4-Hydroxytriazolam","C17H12Cl2N4O",c
4oh_trz_e,"4-Hydroxytriazolam","C17H12Cl2N4O",e
4oh_trz_glc_c,"4-Hydroxy Triazolam Glucuronide","C23H19Cl2N4O7",c
4oh_trz_glc_e,"4-Hydroxy Triazolam Glucuronide","C23H19Cl2N4O7",e
4oh_vcz_c,"4-Hydroxyvoriconazole","C16H14F3N5O2",c
4oh_vcz_e,"4-Hydroxyvoriconazole","C16H14F3N5O2",e
4oh_vcz_glc_c,"4-Hydroxyvoriconazole Glucuronide","C22H22F3N5O8",c
4oh_vcz_glc_e,"4-Hydroxyvoriconazole Glucuronide","C22H22F3N5O8",e
4ohmdz_c,"4-OH-midazolam","C18H13ClFN3O",c
4ohmdz_e,"4-OH-midazolam","C18H13ClFN3O",e
5oh_sulfp_c,"5-Hydroxy-Sulfapyridine","C11H10N3O3S",c
5oh_sulfp_e,"5-Hydroxy-Sulfapyridine","C11H10N3O3S",e
5oh_sulfp_glc_c,"5-Hydroxy-Sulfapyridine-O-Glucuronide","C17H18N3O9S",c
5oh_sulfp_glc_e,"5-Hydroxy-Sulfapyridine-O-Glucuronide","C17H18N3O9S",e
5ohfvs_c,"5-hydroxy-fluvastatin","C24H25FNNaO5",c
5ohfvs_e,"5-hydroxy-fluvastatin","C24H25FNNaO5",e
5ohfvsglu_c,"5-hydroxy-fluvastatin-glucuronide","C30H32FNNaO11",c
5ohfvsglu_e,"5-hydroxy-fluvastatin-glucuronide","C30H32FNNaO11",e
6bhglz_c,"6-beta-OH-gliclazide","C15H20N3O4S",c
6bhglz_e,"6-beta-OH-gliclazide","C15H20N3O4S",e
6bhglzglc_c,"6-beta-OH-gliclazide-glucuronide","C21H27N3O10S",c
6bhglzglc_e,"6-beta-OH-gliclazide-glucuronide","C21H27N3O10S",e
6ohfvs_c,"6-hydroxy-fluvastatin","C24H25FNNaO5",c
6ohfvs_e,"6-hydroxy-fluvastatin","C24H25FNNaO5",e
6ohfvsglu_c,"6-hydroxy-fluvastatin-glucuronide","C30H32FNNaO11",c
6ohfvsglu_e,"6-hydroxy-fluvastatin-glucuronide","C30H32FNNaO11",e
7bhglz_c,"7-beta-OH-gliclazide","C15H20N3O4S",c
7bhglz_e,"7-beta-OH-gliclazide","C15H20N3O4S",e
7bhglzglc_c,"7-beta-OH-gliclazide-glucuronide","C21H27N3O10S",c
7bhglzglc_e,"7-beta-OH-gliclazide-glucuronide","C21H27N3O10S",e
7oh_efv_c,"7-hydroxy-Efavirenz","C14H9ClF3NO3",c
7oh_efv_e,"7-hydroxy-Efavirenz","C14H9ClF3NO3",e
7oh_efv_glc_c,"7-hydroxy-Efavirenz Glucuronide","C20H17ClF3NO9",c
7oh_efv_glc_e,"7-hydroxy-Efavirenz Glucuronide","C20H17ClF3NO9",e
814dioh_efv_c,"8,14-Dihydroxyefavirenz","C14H9ClF3NO4",c
814dioh_efv_e,"8,14-Dihydroxyefavirenz","C14H9ClF3NO4",e
814dioh_efv_glc_c,"8,14-Dihydroxyefavirenz Glucuronide","C20H17ClF3NO10",c
814dioh_efv_glc_e,"8,14-Dihydroxyefavirenz Glucuronide","C20H17ClF3NO10",e
8oh_efv_c,"8-hydroxy-Efavirenz","C14H9ClF3NO3",c
8oh_efv_e,"8-hydroxy-Efavirenz","C14H9ClF3NO3",e
8oh_efv_glc_c,"8-hydroxy-Efavirenz Glucuronide","C20H17ClF3NO9",c
8oh_efv_glc_e,"8-hydroxy-Efavirenz Glucuronide","C20H17ClF3NO9",e
N_oh_phtn_c,"N-Hydroxylated Phenacetin","C10H13NO3",c
N_oh_phtn_e,"N-Hydroxylated Phenacetin","C10H13NO3",e
N_oh_phtn_glc_c,"N-Hydroxylated Phenacetin Glucuronide","C16H20NO9",c
N_oh_phtn_glc_e,"N-Hydroxylated Phenacetin Glucuronide","C16H20NO9",e
R_6oh_warf_c,"R-6-Hydroxywarfarin","C19H15O5",c
R_6oh_warf_e,"R-6-Hydroxywarfarin","C19H15O5",e
R_6oh_warf_glc_c,"R-6-Hydroxywarfarin Glucuronate","C25H24O11",c
R_6oh_warf_glc_e,"R-6-Hydroxywarfarin Glucuronate","C25H24O11",e
R_7oh_warf_c,"R-7-Hydroxywarfarin","C19H15O5",c
R_7oh_warf_e,"R-7-Hydroxywarfarin","C19H15O5",e
R_7oh_warf_glc_c,"R-7-Hydroxy Warfarin Glucuronate","C25H24O11",c
R_7oh_warf_glc_e,"R-7-Hydroxy Warfarin Glucuronate","C25H24O11",e
R_8oh_warf_c,"R-8-Hydroxywarfarin","C19H15O5",c
R_8oh_warf_e,"R-8-Hydroxywarfarin","C19H15O5",e
R_8oh_warf_glc_c,"R-8-Hydroxywarfarin Glucuronate","C25H24O11",c
R_8oh_warf_glc_e,"R-8-Hydroxywarfarin Glucuronate","C25H24O11",e
S_4oh_warf_c,"S-4-Hydroxywarfarin","C19H15O5",c
S_4oh_warf_e,"S-4-Hydroxywarfarin","C19H15O5",e
S_4oh_warf_glc_c,"S-4-Hydroxywarfarin Glucuronate","C25H24O11",c
S_4oh_warf_glc_e,"S-4-Hydroxywarfarin Glucuronate","C25H24O11",e
S_6oh_warf_c,"S-6-Hydroxywarfarin","C19H15O5",c
S_6oh_warf_e,"S-6-Hydroxywarfarin","C19H15O5",e
S_6oh_warf_glc_c,"S-6-Hydroxywarfarin Glucuronate","C25H24O11",c
S_6oh_warf_glc_e,"S-6-Hydroxywarfarin Glucuronate","C25H24O11",e
ac_amn_b_gly_c,"Acetyl 4-Aminobenzoylglycine","C11H11N2O4",c
ac_amn_b_gly_e,"Acetyl 4-Aminobenzoylglycine","C11H11N2O4",e
ac_amn_b_gly_glc_c,"Acetyl 4-Aminobenzoylglycine Glucuronide","C17H18N2O10",c
ac_amn_b_gly_glc_e,"Acetyl 4-Aminobenzoylglycine Glucuronide","C17H18N2O10",e
acmp_c,"acetaminophen/ paracetamol","C8H9NO2",c
acmp_e,"acetaminophen/ paracetamol","C8H9NO2",e
acmp_glc_c,"Acetaminophen Glucuronide","C14H16NO8",c
acmp_glc_e,"Acetaminophen Glucuronide","C14H16NO8",e
acmpglu_c,"Acetaminophen glucuronide","C14H16NO8",c
acmpglu_e,"Acetaminophen glucuronide","C14H16NO8",e
alpz_4oh_c,"4-Hydroxyalprazolam","C17H13ClN4O",c
alpz_4oh_e,"4-Hydroxyalprazolam","C17H13ClN4O",e
alpz_4oh_glc_c,"4-Hydroxyalprazolam Glucuronide","C23H20ClN4O7",c
alpz_4oh_glc_e,"4-Hydroxyalprazolam Glucuronide","C23H20ClN4O7",e
alpz_aoh_c,"Alpha-Hydroxyalprazolam","C17H13ClN4O",c
alpz_aoh_e,"Alpha-Hydroxyalprazolam","C17H13ClN4O",e
alpz_aoh_glc_c,"Alpha-Hydroxyalprazolam Glucuronide","C23H20ClN4O7",c
alpz_aoh_glc_e,"Alpha-Hydroxyalprazolam Glucuronide","C23H20ClN4O7",e
am14_c,"Desmethylalfentanil (AM14)","C20H31N6O3",c
am14_e,"Desmethylalfentanil (AM14)","C20H31N6O3",e
am14_glc_c,"Desmethylalfentanil Glucuronide (AM14 Glucuronide)","C26H39N6O9",c
am14_glc_e,"Desmethylalfentanil Glucuronide (AM14 Glucuronide)","C26H39N6O9",e
am1ccs_c,"AM1c (cyclosporine)","C62H111N11O13",c
am1ccs_e,"AM1c (cyclosporine)","C62H111N11O13",e
am1cglc_c,"AM1c-glucuronide (cyclosporine)","C68H118N11O19",c
am1cglc_e,"AM1c-glucuronide (cyclosporine)","C68H118N11O19",e
am5_c,"N-(4-Hydroxyphenyl)Propanamide (AM5)","C9H13NO2",c
am5_e,"N-(4-Hydroxyphenyl)Propanamide (AM5)","C9H13NO2",e
am5_glc_c,"N-(4-Hydroxyphenyl)Propanamide Glucuronide (AM5 Glucuronide)","C15H21NO8",c
am5_glc_e,"N-(4-Hydroxyphenyl)Propanamide Glucuronide (AM5 Glucuronide)","C15H21NO8",e
am6_c,"Desmethylnoralfentanil (AM6)","C15H23N2O2",c
am6_e,"Desmethylnoralfentanil (AM6)","C15H23N2O2",e
am6_glc_c,"Desmethylnoralfentanil Glucuronide (AM6 Glucuronide)","C21H31N2O8",c
am6_glc_e,"Desmethylnoralfentanil Glucuronide (AM6 Glucuronide)","C21H31N2O8",e
amio_c,"Amiodarone","C25H30I2NO3",c
amio_e,"Amiodarone","C25H30I2NO3",e
amio_c_c,"Carboxylamiodarone (M12)","C25H26I2NO5",c
amio_c_e,"Carboxylamiodarone (M12)","C25H26I2NO5",e
amio_c_glc_c,"Carboxylamiodarone Glucuronide (M19)","C31H34I2NO11",c
amio_c_glc_e,"Carboxylamiodarone Glucuronide (M19)","C31H34I2NO11",e
amio_glc_c,"Amiodarone Glucuronide (M16)","C31H38I2NO9",c
amio_glc_e,"Amiodarone Glucuronide (M16)","C31H38I2NO9",e
amn_b_gly_c,"4-Aminobenzoylglycine","C9H9N2O3",c
amn_b_gly_e,"4-Aminobenzoylglycine","C9H9N2O3",e
amn_b_gly_glc_c,"4-Aminobenzoylglycine Glucuronide","C15H16N2O9",c
amn_b_gly_glc_e,"4-Aminobenzoylglycine Glucuronide","C15H16N2O9",e
amntd_m6_c,"Oxidation Product Of M3 M6","C12H22NO",c
amntd_m6_e,"Oxidation Product Of M3 M6","C12H22NO",e
amntd_m6_glc_c,"Amantadine M6 Glucuronide","C18H29NO7",c
amntd_m6_glc_e,"Amantadine M6 Glucuronide","C18H29NO7",e
atvacid_c,"atorvastatin-acid","C33H34FN2O5",c
atvacid_e,"atorvastatin-acid","C33H34FN2O5",e
atvacylgluc_c,"atorvastatin-acyl-glucuronide / G2","C39H42FN2O11",c
atvacylgluc_e,"atorvastatin-acyl-glucuronide / G2","C39H42FN2O11",e
atvethgluc_c,"atorvastatin-ether-glucuronide -G1","C45H48FN2O17",c
atvethgluc_e,"atorvastatin-ether-glucuronide -G1","C45H48FN2O17",e
atvlac_c,"atorvastatin-lactone","C33H33FN2O4",c
atvlac_e,"atorvastatin-lactone","C33H33FN2O4",e
atvlacgluc_c,"atorvastatin-lactone-ether-glucuronide / G3","C39H40FN2O10",c
atvlacgluc_e,"atorvastatin-lactone-ether-glucuronide / G3","C39H40FN2O10",e
bhpm_c,"(Bis-(P-Hydroxyphenyl)-Pyridyl-2-Methane","C18H15NO2",c
bhpm_e,"(Bis-(P-Hydroxyphenyl)-Pyridyl-2-Methane","C18H15NO2",e
bhpm_glc_c,"Bis-(P-Hydroxy-Phenyl)-Pyridyl-2-Methane Glucuronide","C24H23NO8",c
bhpm_glc_e,"Bis-(P-Hydroxy-Phenyl)-Pyridyl-2-Methane Glucuronide","C24H23NO8",e
bilr_355_c,"BILR 355","C25H23N5O3",c
bilr_355_e,"BILR 355","C25H23N5O3",e
bilr_M10_c,"BILR M10","C31H31N5O9",c
bilr_M10_e,"BILR M10","C31H31N5O9",e
bilr_M12_c,"BILR M12","C31H31N5O10",c
bilr_M12_e,"BILR M12","C31H31N5O10",e
bilr_M14_c,"BILR M14","C25H23N5O4",c
bilr_M14_e,"BILR M14","C25H23N5O4",e
bilr_M15_c,"BILR M15","C31H31N5O10",c
bilr_M15_e,"BILR M15","C31H31N5O10",e
bilr_M16_c,"BILR M16","C31H31N5O9",c
bilr_M16_e,"BILR M16","C31H31N5O9",e
bilr_M7_c,"BILR M7","C25H23N5O4",c
bilr_M7_e,"BILR M7","C25H23N5O4",e
bsn_c,"Bosentan","C27H28N5O6S",c
bsn_e,"Bosentan","C27H28N5O6S",e
bsn_glc_c,"Bosentan Glucuronide","C33H36N5O12S",c
bsn_glc_e,"Bosentan Glucuronide","C33H36N5O12S",e
bz_glc_c,"Benzoic Acid Glucuronide","C13H13O8",c
bz_glc_e,"Benzoic Acid Glucuronide","C13H13O8",e
caribup_s_c,"S-carboxy ibuprofen","C13H14O4",c
caribup_s_e,"S-carboxy ibuprofen","C13H14O4",e
caribupglu_S_c,"S-carboxy ibuprofen glucuronide","C19H22O10",c
caribupglu_S_e,"S-carboxy ibuprofen glucuronide","C19H22O10",e
cbz_c,"Carbamazepine","C15H12N2O",c
cbz_e,"Carbamazepine","C15H12N2O",e
cbz_glc_c,"Carbamazepine Glucuronide","C21H19N2O7",c
cbz_glc_e,"Carbamazepine Glucuronide","C21H19N2O7",e
cd6168_c,"CD6168","C34H34BrN6O3",c
cd6168_e,"CD6168","C34H34BrN6O3",e
cd6168_glc_c,"CD6168 Glucuronide","C40H43BrN6O9",c
cd6168_glc_e,"CD6168 Glucuronide","C40H43BrN6O9",e
chlphncl_glc_c,"Chloramphenicol 3-Glucuronide","C17H19Cl2N2O11",c
chlphncl_glc_e,"Chloramphenicol 3-Glucuronide","C17H19Cl2N2O11",e
clcxb_c,"Celecoxib","C17H14F3N3O2S",c
clcxb_e,"Celecoxib","C17H14F3N3O2S",e
clcxb_c_c,"Carboxycelecoxib","C17H13F3N3O4S",c
clcxb_c_e,"Carboxycelecoxib","C17H13F3N3O4S",e
