rxnID,rxnName,rxnSubs,lb,ub,rxnEq,rxnS
FA120ACPHi,"FA120ACPHi",,0,1000,ACP_c;ddcaACP_c;ddca_c;h2o_c;h_c,1;-1;1;-1;1
FA160ACPHi,"FA160ACPHi",,0,1000,ACP_c;h2o_c;h_c;hdca_c;palmACP_c,1;-1;1;1;-1
biomassPan_panBacteroides_graminisolvens,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;btn_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;colipa_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dtdprmn_c;dttp_c;fad_c;fe2_c;fe3_c;fmn_c;gln_L_c;glu_L_c;gly_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;ile_L_c;k_c;kdo2lipid4L_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;uacgam_c;udcpdp_c;utp_c;val_L_c;zn2_c,-0.0028062;-0.0028062;-0.0028062;-0.0028062;-0.025011;0.025011;-0.0028062;40;-0.42793;-0.0028062;0.0028062;-0.2467;-0.20083;-0.20083;-40.1102;1;-0.0028062;-0.0028062;0.0028062;-0.0028062;-0.010648;-0.010648;-0.010648;-0.0028062;-0.0028062;-0.025011;-0.084104;-0.0028062;-0.076147;-0.018693;-0.013352;-0.013352;0.0028062;-1;-0.02504;-0.018693;-0.0028062;-0.0028062;-0.0028062;-0.0028062;-0.21909;-0.21909;-0.50987;-0.0028062;-0.13541;-35.5403;40;-0.079264;-0.2418;-0.0028062;-0.02504;-0.37539;-0.28544;-0.1278;-0.0028062;-0.0028062;-0.0028062;-0.0028062;-0.0028062;-0.010648;-0.010648;-0.010648;-0.010648;-0.010648;-0.010648;-0.15452;-0.0028062;39.9972;0.48461;-0.18435;-1;-0.0028062;-0.0028062;-0.0028062;-0.0028062;-1;-0.17946;-0.0028062;-0.0028062;-0.0028062;-0.0028062;-0.0028062;-0.21107;-0.047202;-0.12068;-0.0028062;-0.025011;-0.090832;-0.35223;-0.0028062
CITRHi,"L Citrulline N5 carbamoyldihydrolase",Urea cycle,0,1000,citr_L_c;co2_c;h2o_c;h_c;nh4_c;orn_c,-1;1;-1;-2;1;1
NADPHQR2,"NADPH Quinone Reductase (Ubiquinone-8)",Respiration,0,1000,h_c;nadp_c;nadph_c;q8_c;q8h2_c,-1;1;-1;-1;1
NADPHQR3,"NADPH Quinone Reductase (Menaquinone-8)",Respiration,0,1000,h_c;mql8_c;mqn8_c;nadp_c;nadph_c,-1;1;-1;1;-1
NADPHQR4,"NADPH Quinone Reductase (2-Demethylmenaquinone-8)",Respiration,0,1000,2dmmq8_c;2dmmql8_c;h_c;nadp_c;nadph_c,-1;1;-1;1;-1
biomassPan_panBacteroides_intestinalis,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;btn_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;colipa_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dtdprmn_c;dttp_c;fad_c;fe2_c;fe3_c;fmn_c;gln_L_c;glu_L_c;gly_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;ile_L_c;k_c;kdo2lipid4L_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;uacgam_c;udcpdp_c;utp_c;val_L_c;zn2_c,-0.0052715;-0.0052715;-0.0052715;-0.0052715;-0.012264;0.015368;-0.0052715;40.6926;-0.33956;-0.0052715;0.0052715;-0.21733;-0.1719;-0.1719;-40.7611;1;-0.0047717;-0.0052715;0.0052715;-0.0052715;-0.010018;-0.0092495;-0.0092495;-0.0052715;-0.0052715;-0.025026;-0.052156;-0.0052715;-0.065571;-0.016775;-0.012421;-0.012421;0.0052715;-1;-0.02504;-0.016775;-0.0052715;-0.0052715;-0.0052715;-0.0047717;-0.24218;-0.24218;-0.45447;-0.0052715;-0.084161;9.0341;-4.7742;-0.080743;-0.25758;-0.0052715;-0.024018;-0.36;-0.30652;-0.11992;-0.0052715;-0.0052715;-0.0052715;-0.0052715;-0.0052715;-0.010018;-0.0092495;-0.0092495;-0.010018;-0.0092495;-0.0092495;-0.16646;-0.0052715;40.6874;0.31946;-0.1715;-1;-0.0052715;-0.0052715;-0.0052715;-0.0052715;-1;-0.20001;-0.0052715;-0.0052715;-0.0052715;-0.0052715;-0.0052715;-0.19772;-0.051221;-0.11537;-0.0047717;-0.012264;-0.056334;-0.3277;-0.0052715
4HPROI,"trans-4-Hydroxy-L-proline 2-epimerase",Arginine and proline metabolism,-1000,1000,4hpro_D_c;4hpro_LT_c,1;-1
4HPRO_LTtex,"trans-4-hydroxy-L-proline diffusion extracellular to periplasm","Transport, periplasmatic",-1000,1000,4hpro_LT_e;4hpro_LT_p,-1;1
4HPRO_LTtpp,"trans-4-hydroxy-L-proline transport, periplasmatic","Transport, periplasmatic",-1000,1000,4hpro_LT_c;4hpro_LT_p;h_c;h_p,1;-1;1;-1
EX_4hpro_LT(e),"exchange reaction for hydroxy proline",Exchange/demand reaction,-1000,1000,4hpro_LT_e,-1
HYPD,"Hydroxyproline dehydratase",Arginine and proline metabolism,0,1000,1pyr5c_c;4hpro_LT_c;h2o_c;h_c,1;-1;1;1
NCKtpp,"Na+/Ca2+-K+ Antiport, periplasmatic","Transport, periplasmatic",-1000,1000,ca2_c;ca2_p;k_c;k_p;na1_c;na1_p,1;-1;1;-1;-4;4
SGAMT,"L-Serine:glyoxylate aminotransferase","Glycine, serine, alanine, and threonine metabolism",-1000,1000,glx_c;gly_c;hpyr_c;ser_L_c,-1;1;1;-1
biomassPan_panBacteroides_massiliensis,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;btn_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;colipa_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dtdprmn_c;dttp_c;fad_c;fe2_c;fe3_c;fmn_c;gln_L_c;glu_L_c;gly_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;ile_L_c;k_c;kdo2lipid4L_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;uacgam_c;udcpdp_c;utp_c;val_L_c;zn2_c,-0.0051053;-0.0051053;-0.0051053;-0.0051053;-0.013029;0.015892;-0.0051053;40.6502;-0.34498;-0.0051053;0.0051053;-0.21913;-0.17367;-0.17367;-40.7212;1;-0.004797;-0.0051053;0.0051053;-0.0051053;-0.0098411;-0.0094474;-0.0094474;-0.0051053;-0.0051053;-0.025025;-0.054114;-0.0051053;-0.06622;-0.016966;-0.012404;-0.012404;0.0051053;-1;-0.024569;-0.016966;-0.0051053;-0.0051053;-0.0051053;-0.004797;-0.24077;-0.24077;-0.45787;-0.0051053;-0.087303;6.3016;-2.0295;-0.080652;-0.25661;-0.0051053;-0.024334;-0.36094;-0.30523;-0.1204;-0.0051053;-0.0051053;-0.0051053;-0.0051053;-0.0051053;-0.0098411;-0.0094474;-0.0094474;-0.0098411;-0.0094474;-0.0094474;-0.16573;-0.0051053;40.6451;0.32959;-0.17229;-1;-0.0051053;-0.0051053;-0.0051053;-0.0051053;-1;-0.19875;-0.0051053;-0.0051053;-0.0051053;-0.0051053;-0.0051053;-0.19854;-0.050975;-0.11569;-0.004797;-0.013029;-0.058449;-0.32921;-0.0051053
CITtpp,"CITtpp",,-1000,1000,cit_c;cit_p,1;-1
biomassPan_panBacteroides_nordii,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;btn_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;colipa_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dtdprmn_c;dttp_c;fad_c;fe2_c;fe3_c;fmn_c;gln_L_c;glu_L_c;gly_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;ile_L_c;k_c;kdo2lipid4L_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;uacgam_c;udcpdp_c;utp_c;val_L_c;zn2_c,-0.0050805;-0.0050805;-0.0050805;-0.0050805;-0.013409;0.016118;-0.0050805;40.6285;-0.34774;-0.0050805;0.0050805;-0.22005;-0.17458;-0.17458;-40.7008;1;-0.0042298;-0.0050805;0.0050805;-0.0050805;-0.0096176;-0.0096176;-0.0096176;-0.0050805;-0.0050805;-0.025025;-0.055114;-0.0050805;-0.06655;-0.017577;-0.011883;-0.011883;0.0050805;-1;-0.02504;-0.017577;-0.0050805;-0.0050805;-0.0050805;-0.0042298;-0.24005;-0.24005;-0.4596;-0.0050805;-0.088907;4.9068;-0.6285;-0.080606;-0.25611;-0.0050805;-0.024146;-0.36142;-0.30457;-0.12065;-0.0050805;-0.0050805;-0.0050805;-0.0050805;-0.0050805;-0.0096176;-0.0096176;-0.0096176;-0.0096176;-0.0096176;-0.0096176;-0.16535;-0.0050805;40.6234;0.33475;-0.17269;-1;-0.0050805;-0.0050805;-0.0050805;-0.0050805;-1;-0.19811;-0.0050805;-0.0050805;-0.0050805;-0.0050805;-0.0050805;-0.19896;-0.050849;-0.11586;-0.0042298;-0.013409;-0.059528;-0.32997;-0.0050805
biomassPan_panBacteroides_oleiciplenus,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;btn_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;colipa_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dtdprmn_c;dttp_c;fad_c;fe2_c;fe3_c;fmn_c;gln_L_c;glu_L_c;gly_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;ile_L_c;k_c;kdo2lipid4L_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;uacgam_c;udcpdp_c;utp_c;val_L_c;zn2_c,-0.0057323;-0.0057323;-0.0057323;-0.0057323;-0.0095411;0.013153;-0.0057323;40.838;-0.32102;-0.0057323;0.0057323;-0.21117;-0.16583;-0.16583;-40.8977;1;-0.0057323;-0.0057323;0.0057323;-0.0057323;-0.0092741;-0.0092741;-0.0092741;-0.0057323;-0.0057323;-0.02503;-0.045451;-0.0057323;-0.063352;-0.015814;-0.012784;-0.012784;0.0057323;-1;-0.020867;-0.015814;-0.0057323;-0.0057323;-0.0057323;-0.0057323;-0.24703;-0.24703;-0.44284;-0.0057323;-0.073405;18.3892;-14.1714;-0.081053;-0.26089;-0.0057323;-0.020867;-0.35677;-0.31095;-0.11827;-0.0057323;-0.0057323;-0.0057323;-0.0057323;-0.0057323;-0.0092741;-0.0092741;-0.0092741;-0.0092741;-0.0092741;-0.0092741;-0.16897;-0.0057323;40.8323;0.2848;-0.1688;-1;-0.0057323;-0.0057323;-0.0057323;-0.0057323;-1;-0.20432;-0.0057323;-0.0057323;-0.0057323;-0.0057323;-0.0057323;-0.19492;-0.052065;-0.11425;-0.0057323;-0.0095411;-0.049094;-0.32256;-0.0057323
2OMFUCtex,"2-o-methylfucose (rare sugar in rhamnogalacturonan II) diffusion extracellular to periplasm","Transport, periplasmatic",-1000,1000,2omfuc_e;2omfuc_p,-1;1
2OMXYLtex,"2-O-methylxylose (rare sugar in rhamnogalacturonan II) diffusion extracellular to periplasm","Transport, periplasmatic",-1000,1000,2omxyl_e;2omxyl_p,-1;1
3DDLHEPTtex,"3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II) diffusion extracellular to periplasm","Transport, periplasmatic",-1000,1000,3ddlhept_e;3ddlhept_p,-1;1
3KGK,"3-keto-L-gulonate kinase",Pentose and glucuronate interconversions,0,1000,3dhguln_c;3dhgulnp_c;adp_c;atp_c;h_c,-1;1;1;-1;1
ACALDCD,"Acetaldehyde condensation",Butanoate metabolism,-1000,1000,acald_c;actn_R_c,-2;1
ACERAtex,"Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II) diffusion extracellular to periplasm","Transport, periplasmatic",-1000,1000,acerA_e;acerA_p,-1;1
AHCYStepp,"Transport of S-Adenosyl-L-Homocysteine, periplasmatic","Transport, periplasmatic",-1000,1000,ahcys_c;ahcys_p,1;-1
AKVALS,"Alpha-ketovalerate biosynthesis","Valine, leucine, and isoleucine metabolism",0,1000,2obut_c;accoa_c;akval_c;co2_c;coa_c;h2o_c;h_c;nad_c;nadh_c,-1;-1;1;1;1;-1;1;-1;1
ALAALAabcpp,"D-alanyl-D-alanine (DalaDala) transport via ABC system, periplasmatic","Transport, periplasmatic",0,1000,adp_c;alaala_c;alaala_p;atp_c;h2o_c;h_c;pi_c,1;1;-1;-1;-1;1;1
ALAALAtex,"D-Alanyl-D-alanine diffusion extracellular to periplasm","Transport, extracellular",-1000,1000,alaala_e;alaala_p,-1;1
ALGIN_DEGepp,"Alginate degradation, assumed extracellular, periplasmatic",Plant polysaccharide degradation,0,1000,algin_p;gulur_p;h2o_p;h_p;mannur_p,-1;3;-6;6;3
ALGINtex,"Alginic acid, polymer of (LGulA)3 (ManA)3 diffusion extracellular to periplasm","Transport, periplasmatic",-1000,1000,algin_e;algin_p,-1;1
AMETRNAMT,"S-Adenosyl-L-methionine:tRNA (uracil-5-)-methyltransferase",tRNA Charging,-1000,1000,ahcys_c;amet_c;h_c;trnatpsic_c;trnaupsic_c,1;-1;1;1;-1
AMYepp,"starch hydrolysis by alpha-1,4-amylase and alpha-1,6 pullulanase, periplasmatic",Starch and sucrose metabolism,0,1000,glc_D_p;h2o_p;malt_p;malttr_p;starch1200_p,100;-499;100;300;-1
APIO_Dtex,"D-Apiose (rare sugar in rhamnogalacturonan II) diffusion extracellular to periplasm","Transport, periplasmatic",-1000,1000,apio_D_e;apio_D_p,-1;1
BUTAMt2rpp,"n-butylamine transport in via proton symport, periplasmatic","Transport, periplasmatic",-1000,1000,butam_c;butam_p;h_c;h_p,1;-1;1;-1
BUTAMtex,"n-butylamine diffusion extracellular to periplasm","Transport, periplasmatic",-1000,1000,butam_e;butam_p,-1;1
CLFORtexpp,"Chloride Transport via Formate Antiport periplasmatic","Transport, extracellular",0,1000,cl_c;cl_p;for_c;for_p,1;-1;-2;2
DM_NA1,"Sink needed to allow sodium to leave system",Exchange/demand reaction,0,1000,na1_c,-1
ELTR_M3_GLCAASEepp,"Eltrombopag M3 (Glucuronide Conjugate) beta-glucuronidase  extracellular, periplasmatic",Drug metabolism,0,1000,ahcys_c;amet_c;eltr_m3_p;glcur_p;h_c;nad_c;nadh_c;sb_611855_p,-2;2;-1;1;-4;2;-2;1
ELTR_M3tex,"Eltrombopag M3 (Glucuronide Conjugate) diffusion extracellular to periplasm","Transport, periplasmatic",-1000,1000,eltr_m3_e;eltr_m3_p,-1;1
EX_2omfuc(e),"2-o-methylfucose exchange",Exchange/demand reaction,-1000,1000,2omfuc_e,-1
EX_2omxyl(e),"2-O-methylxylose exchange",Exchange/demand reaction,-1000,1000,2omxyl_e,-1
EX_3ddlhept(e),"3-deoxy-d-lyxo-heptulosaric acid exchange",Exchange/demand reaction,-1000,1000,3ddlhept_e,-1
EX_M03134(e),"Exchange of Valerate",Exchange/demand reaction,-1000,1000,M03134_e,-1
EX_acerA(e),"Aceric acid (3-C-carboxy-5-deoxy-l-xylose) exchange",Exchange/demand reaction,-1000,1000,acerA_e,-1
EX_algin(e),"Alginate exchange",Exchange/demand reaction,-1000,1000,algin_e,-1
EX_apio-D(e),"D-apiose exchange",Exchange/demand reaction,-1000,1000,apio_D_e,-1
EX_butam(e),"n-butylamine exchange",Exchange/demand reaction,-1000,1000,butam_e,-1
EX_eltr_m3(e),"Eltrombopag M3 (Glucuronide Conjugate) exchange",Exchange/demand reaction,-1000,1000,eltr_m3_e,-1
EX_glyald_e,"Exchange of D-Glyceraldehyde",Exchange/demand reaction,-1000,1000,glyald_e,-1
EX_glycogen1500(e),"Glycogen exchange",Exchange/demand reaction,-1000,1000,glycogen1500_e,-1
EX_gulur(e),"L-Guluronic acid exchange",Exchange/demand reaction,-1000,1000,gulur_e,-1
EX_kdo(e),"3-Deoxy-D-manno-2-octulosonate exchange",Exchange/demand reaction,-1000,1000,kdo_e,-1
EX_mannur(e),"D-Mannuronic acid exchange",Exchange/demand reaction,-1000,1000,mannur_e,-1
EX_norval_L(e),"L-norvaline exchange",Exchange/demand reaction,-1000,1000,norval_L_e,-1
EX_peamn(e),"Phenethylamine exchange",Exchange/demand reaction,-1000,1000,peamn_e,-1
EX_psics_D(e),"D-Psicose exchange",Exchange/demand reaction,-1000,1000,psics_D_e,-1
EX_rhamnogalurII(e),"Rhamnogalacturonan II exchange",Exchange/demand reaction,-1000,1000,rhamnogalurII_e,-1
EX_sb_611855(e),"Sb-611855 (Intermediate Of M3) exchange",Exchange/demand reaction,-1000,1000,sb_611855_e,-1
EX_starch1200(e),"Starch exchange",Exchange/demand reaction,-1000,1000,starch1200_e,-1
EX_tym(e),"Tyramine exchange",Exchange/demand reaction,-1000,1000,tym_e,-1
GLYALDtex,"D-Glyceraldehyde diffusion extracellular to periplasm","Transport, extracellular",-1000,1000,glyald_e;glyald_p,-1;1
GLYALDtpp,"Glyceraldehyde facilitated diffusion, periplasmatic","Transport, periplasmatic",-1000,1000,glyald_c;glyald_p,1;-1
GLYC3PGPT,"sn-Glycerol-3-phosphate:D-glucose 6-phosphotransferase",Glycerophospholipid metabolism,-1000,1000,g6p_c;glc_D_c;glyc3p_c;glyc_c,1;-1;-1;1
GLYCOGEN1500tex,"glycogen (n=1500 repeat units) (glc alpha 1,4/6 glc) diffusion extracellular to periplasm","Transport, extracellular",-1000,1000,glycogen1500_e;glycogen1500_p,-1;1
GLYCOepp,"glycogen hydrolysis by samylases, periplasmatic",Starch and sucrose metabolism,0,1000,glc_D_p;glycogen1500_p;h2o_p;malt_p,750;-1;-1124;375
GULURtex,"L-Guluronic acid diffusion extracellular to periplasm","Transport, periplasmatic",-1000,1000,gulur_e;gulur_p,-1;1
KDOtex,"3-Deoxy-D-manno-2-octulosonate diffusion extracellular to periplasm","Transport, periplasmatic",-1000,1000,kdo_e;kdo_p,-1;1
M03134t2rpp,"Valerate Transport via Proton Symport, Reversible, periplasmatic","Transport, periplasmatic",-1000,1000,M03134_c;M03134_p;h_c;h_p,1;-1;1;-1
M03134tex,"Valeric Acid diffusion extracellular to periplasm","Transport, periplasmatic",-1000,1000,M03134_e;M03134_p,-1;1
MANNURRx,"Mannuronate reductase",Fructose and mannose metabolism,-1000,1000,h_c;mana_c;mannur_c;nad_c;nadh_c,1;-1;1;-1;1
MANNURRy,"Mannuronate reductase",Fructose and mannose metabolism,-1000,1000,h_c;mana_c;mannur_c;nadp_c;nadph_c,1;-1;1;-1;1
MANNURabcpp,"D-Mannuronic acid ABC transporter, periplasmatic","Transport, periplasmatic",0,1000,adp_c;atp_c;h2o_c;h_c;mannur_c;mannur_p;pi_c,1;-1;-1;1;-1;1;1
MANNURtex,"D-Mannuronic acid diffusion extracellular to periplasm","Transport, periplasmatic",-1000,1000,mannur_e;mannur_p,-1;1
MLTHFTRU,"5,10-Methylenetetrahydrofolate:tRNA-UpsiC",tRNA Charging,-1000,1000,fad_c;fadh2_c;mlthf_c;thf_c;trnatpsic_c;trnaupsic_c,1;-1;-1;1;1;-1
NORVALDC,"L-norvaline decarboxylase","Valine, leucine, and isoleucine metabolism",0,1000,butam_c;co2_c;h_c;norval_L_c,1;1;-1;-1
NORVALS,"L-norvaline biosynthesis","Valine, leucine, and isoleucine metabolism",0,1000,akval_c;h2o_c;nad_c;nadh_c;nh4_c;norval_L_c,-1;1;1;-1;-1;1
NORVAL_Ltex,"L-Norvaline diffusion extracellular to periplasm","Transport, periplasmatic",-1000,1000,norval_L_e;norval_L_p,-1;1
NORVALt2rpp,"L-norvaline transport in via proton symport, periplasmatic","Transport, periplasmatic",-1000,1000,h_c;h_p;norval_L_c;norval_L_p,1;-1;1;-1
OXONADPOR,"2-Oxoglutarate:NADP+ 2-oxidoreductase (CoA-succinylating)",Pyruvate metabolism,-1000,1000,akg_c;co2_c;coa_c;nadp_c;nadph_c;succoa_c,-1;1;-1;-1;1;1
PEAMNt2rpp,"Phenylethylamine transport via proton symport, reversible, periplasmatic","Transport, periplasmatic",-1000,1000,h_c;h_p;peamn_c;peamn_p,1;-1;1;-1
PEAMNtex,"2-phenylethanaminium diffusion extracellular to periplasm","Transport, periplasmatic",-1000,1000,peamn_e;peamn_p,-1;1
PPAt2pp,"propionate transporter, irreversible, periplasmatic","Transport, periplasmatic",0,1000,ppa_c;ppa_p,-1;1
PRASCS,"Phosphoribosylaminoimidazolesuccinocarboxamide Synthase",Purine synthesis,-1000,1000,25aics_c;5aizc_c;adp_c;asp_L_c;atp_c;h_c;pi_c,1;-1;1;-1;-1;1;1
PSICSE,"D-psicose 3-epimerase",Fructose and mannose metabolism,-1000,1000,fru_c;psics_D_c,1;-1
PSICS_Dtex,"D-Psicose diffusion extracellular to periplasm","Transport, periplasmatic",-1000,1000,psics_D_e;psics_D_p,-1;1
PSICSabcpp,"D-Psicose transport via ABC system, periplasmatic","Transport, periplasmatic",0,1000,adp_c;atp_c;h2o_c;h_c;pi_c;psics_D_c;psics_D_p,1;-1;-1;1;1;1;-1
RHAMNOGALURASEe_IIpp,"Rhamnogalacturonan II degradation, extracellular, periplasmatic",Plant polysaccharide degradation,0,1000,2omfuc_p;2omxyl_p;3ddlhept_p;acerA_p;apio_D_p;arab_L_p;fuc_L_p;gal_p;galur_p;glcur_p;h2o_p;kdo_p;rhamnogalurII_p;rmn_p,2;2;2;1;3;6;2;3;19;3;-52;2;-1;8
RHAMNOGALURIItex,"Wine rhamnogalacturonan II transport extracellular to periplasmatic","Transport, periplasmatic",-1000,1000,rhamnogalurII_e;rhamnogalurII_p,-1;1
SB_611855tex,"Sb-611855 (Intermediate Of M3) diffusion extracellular to periplasm","Transport, periplasmatic",-1000,1000,sb_611855_e;sb_611855_p,-1;1
STARCH1200tex,"Starch1200 diffusion extracellular to periplasm","Transport, periplasmatic",-1000,1000,daa_glc_e;daa_glc_p,-1;1
TYMt2rpp,"Tyramine transport in via proton symport reversible, periplasmatic","Transport, periplasmatic",-1000,1000,h_c;h_p;tym_c;tym_p,1;-1;1;-1
TYMtex,"tyraminium diffusion extracellular to periplasm","Transport, periplasmatic",-1000,1000,tym_e;tym_p,-1;1
XYLK2,"L-xylulokinase",Pentose and glucuronate interconversions,0,1000,adp_c;atp_c;h_c;xu5p_L_c;xylu_L_c,1;-1;1;1;-1
