metID,metName,metFormula,metComp
Urinarybladder_core6_g,"Core 6",C16H27N2O10X,g
Urinarybladder_co_c,"Carbon monoxide",CO,c
Urinarybladder_co_e,"Carbon monoxide",CO,e
Urinarybladder_creat_e,"Creatine",C4H9N3O2,e
Urinarybladder_crn_x,"L-Carnitine",C7H15NO3,x
Urinarybladder_acrn_x,"L-Acetylcarnitine",C9H17NO4,x
Urinarybladder_dmnoncrn_x,"""4,8-Dimethylnonanoyl Carnitine""",C18H37NO4,x
Urinarybladder_crvnc_e,"Docosahexaenoic acid",C22H31O2,e
Urinarybladder_crvnc_c,"Docosahexaenoic acid",C22H31O2,c
Urinarybladder_cspg_a_l,"Chondroitin Sulfate A (GalNac4S-Glca) Proteoglycan",C45H66N2O45S3X,l
Urinarybladder_Ser_Gly_Ala_X_Gly_l,"Protein-Linked Serine Residue (Glycosaminoglycan Attachment Site)",XH,l
Urinarybladder_cs_a_l,"""Chondroitin Sulfate A (GalNac4S-Glca), Free Chain""",C45H67N2O46S3,l
Urinarybladder_cspg_b_l,"Chondroitin Sulfate B / Dermatan Sulfate (Idoa2S-GalNac4S) Proteoglycan",C45H65N2O48S4X,l
Urinarybladder_cs_b_l,"""Chondroitin Sulfate B / Dermatan Sulfate (Idoa2S-GalNac4S), Free Chain""",C45H66N2O49S4,l
Urinarybladder_dmnoncoa_x,"""4,8 Dimethylnonanoyl Coenzyme A""",C32H54N7O17P3S,x
Urinarybladder_crn_r,"L-Carnitine",C7H15NO3,r
Urinarybladder_cspg_a_e,"Chondroitin Sulfate A (GalNac4S-Glca) Proteoglycan",C45H66N2O45S3X,e
Urinarybladder_cspg_b_g,"Chondroitin Sulfate B / Dermatan Sulfate (Idoa2S-GalNac4S) Proteoglycan",C45H65N2O48S4X,g
Urinarybladder_cspg_b_e,"Chondroitin Sulfate B / Dermatan Sulfate (Idoa2S-GalNac4S) Proteoglycan",C45H65N2O48S4X,e
Urinarybladder_cspg_d_g,"Chondroitin Sulfate D (GlcNac6S-Glca2S) Proteoglycan",C45H64N2O51S5X,g
Urinarybladder_cspg_d_e,"Chondroitin Sulfate D (GlcNac6S-Glca2S) Proteoglycan",C45H64N2O51S5X,e
Urinarybladder_cspg_e_g,"""Chondroitin Sulfate E (GalNac4,6Dis-Glca) Proteoglycan""",C45H63N2O54S6X,g
Urinarybladder_cspg_e_e,"""Chondroitin Sulfate E (GalNac4,6Dis-Glca) Proteoglycan""",C45H63N2O54S6X,e
Urinarybladder_focytC_m,"Ferrocytochrome C",C42H54FeN8O6S2,m
Urinarybladder_ficytC_m,"Ferricytochrome C",C42H54FeN8O6S2,m
Urinarybladder_q10h2_m,"QH2",C59H92O4,m
Urinarybladder_Lcystin_c,"L-Cystine",C6H12N2O4S2,c
Urinarybladder_gthrd_c,"Glutathione",C10H16N3O6S,c
Urinarybladder_gthox_c,"Oxidized glutathione",C20H30N6O12S2,c
Urinarybladder_mercppyr_c,"3-Mercaptopyruvic acid",C3H3O3S,c
Urinarybladder_glu_L_e,"L-Glutamic acid",C5H8NO4,e
Urinarybladder_uri_c,"Uridine",C9H12N2O6,c
Urinarybladder_cmp_m,"Cytidine monophosphate",C9H12N3O8P,m
Urinarybladder_cdp_c,"CDP",C9H12N3O11P2,c
Urinarybladder_dgtp_c,"dGTP",C10H12N5O13P3,c
Urinarybladder_dgdp_c,"dGDP",C10H12N5O10P2,c
Urinarybladder_dcmp_c,"dCMP",C9H12N3O7P,c
Urinarybladder_dcdp_c,"dCDP",C9H12N3O10P2,c
Urinarybladder_dctp_c,"dCTP",C9H12N3O13P3,c
Urinarybladder_utp_c,"Uridine triphosphate",C9H11N2O15P3,c
Urinarybladder_cdp_m,"CDP",C9H12N3O11P2,m
Urinarybladder_3aib_D_m,"(R)-b-aminoisobutyric acid",C4H9NO2,m
Urinarybladder_dad_2_c,"Deoxyadenosine",C10H13N5O3,c
Urinarybladder_dad_2_e,"Deoxyadenosine",C10H13N5O3,e
Urinarybladder_oaa_x,"Oxalacetic acid",C4H2O5,x
Urinarybladder_dcsptn1coa_x,"""Docosa-4,7,10,13,16-pentaenoyl CoA""",C43H64N7O17P3S,x
Urinarybladder_dcyt_c,"Deoxycytidine",C9H13N3O4,c
Urinarybladder_duri_c,"Deoxyuridine",C9H12N2O5,c
Urinarybladder_dcyt_e,"Deoxycytidine",C9H13N3O4,e
Urinarybladder_4h2oglt_m,"4-Hydroxy-2-oxoglutaric acid",C5H4O6,m
Urinarybladder_decdp_c,"All Trans Decaprenyl Diphosphate",C50H81O7P2,c
Urinarybladder_decdp_m,"All Trans Decaprenyl Diphosphate",C50H81O7P2,m
Urinarybladder_dedoldp_L_c,"""Dehydrodolichol Diphosphate, Human Liver Homolog""",C1080H1738O70P20,c
Urinarybladder_dedolp_L_c,"""Dehydrodolichol Phosphate, Human Liver Homolog""",C1080H1738O40P10,c
Urinarybladder_dedol_L_c,"""Dehydrodolichol, Human Liver Homolog""",C1080H1748O10,c
Urinarybladder_dolichol_L_c,"Dolichol-20",C1080H1768O10,c
Urinarybladder_tag_hs_c,"Triglyceride",C3H5FULLRCO2FULLR2CO2FULLR3CO2,c
Urinarybladder_datp_m,"Deoxyadenosine triphosphate",C10H12N5O12P3,m
Urinarybladder_dhdascb_e,"Dehydroascorbic acid",C6H6O6,e
Urinarybladder_dhcholestanate_m,"""3a,7a-Dihydroxycoprostanic acid""",C27H45O4,m
Urinarybladder_dhcholestanate_x,"""3a,7a-Dihydroxycoprostanic acid""",C27H45O4,x
Urinarybladder_zymstnl_r,"5a-Cholest-8-en-3b-ol",C27H46O,r
Urinarybladder_chlstol_r,"""5a-Cholesta-7,24-dien-3b-ol""",C27H44O,r
Urinarybladder_lthstrl_r,"Lathosterol",C27H46O,r
Urinarybladder_dhcrm_hs_c,"Dihydroceramide",C18H38NO2FULLRCO,c
Urinarybladder_fad_c,"FAD",C27H31N9O15P2,c
Urinarybladder_3dpdhb_me_m,"3-methoxy-4-hydroxy-5-all-trans-decaprenylbenzoate",C58H87O4,m
Urinarybladder_dheas_e,"Dehydroepiandrosterone sulfate",C19H27O5S,e
Urinarybladder_dheas_c,"Dehydroepiandrosterone sulfate",C19H27O5S,c
Urinarybladder_dhea_c,"Dehydroepiandrosterone",C19H28O2,c
Urinarybladder_dhea_r,"Dehydroepiandrosterone",C19H28O2,r
Urinarybladder_dhf_c,"Dihydrofolic acid",C19H19N7O6,c
Urinarybladder_dhor_S_c,"""4,5-Dihydroorotic acid""",C5H5N2O4,c
Urinarybladder_orot_c,"Orotic acid",C5H3N2O4,c
Urinarybladder_56dura_c,"Dihydrouracil",C4H6N2O2,c
Urinarybladder_cala_c,"Ureidopropionic acid",C4H7N2O3,c
Urinarybladder_56dthm_c,"Dihydrothymine",C5H8N2O2,c
Urinarybladder_dhbpt_c,"4a-Carbinolamine tetrahydrobiopterin",C9H13N5O3,c
Urinarybladder_thbpt_c,"Tetrahydrobiopterin",C9H15N5O3,c
Urinarybladder_mlthf_c,"""5,10-Methylene-THF""",C20H21N7O6,c
Urinarybladder_dkmpp_c,"""5-(methylthio)-2,3-Dioxopentyl phosphate""",C6H9O6PS,c
Urinarybladder_2kmb_c,"2-Oxo-4-methylthiobutanoic acid",C5H7O3S,c
Urinarybladder_lac_D_c,"D-Lactic acid",C3H5O3,c
Urinarybladder_dctp_m,"dCTP",C9H12N3O13P3,m
Urinarybladder_dgtp_m,"dGTP",C10H12N5O13P3,m
Urinarybladder_dsT_antigen_g,"Disialyl-T Antigen",C36H56N3O26X,g
Urinarybladder_dttp_m,"Thymidine 5'-triphosphate",C10H13N2O14P3,m
Urinarybladder_Ser_Thr_l,"Protein-Linked Serine Or Threonine Residue (O-Glycosylation Site)",XH,l
Urinarybladder_sprm_c,"Spermine",C10H30N4,c
Urinarybladder_sTn_antigen_g,"Sialyl-Tn Antigen",C19H30N2O13X,g
Urinarybladder_dmnoncrn_c,"""4,8-Dimethylnonanoyl Carnitine""",C18H37NO4,c
Urinarybladder_dmnoncoa_c,"""4,8 Dimethylnonanoyl Coenzyme A""",C32H54N7O17P3S,c
Urinarybladder_dnad_c,"Nicotinic acid adenine dinucleotide",C21H24N6O15P2,c
Urinarybladder_dcdp_m,"dCDP",C9H12N3O10P2,m
Urinarybladder_dtdp_m,"dTDP",C10H13N2O11P2,m
Urinarybladder_dtdp_c,"dTDP",C10H13N2O11P2,c
Urinarybladder_dudp_m,"dUDP",C9H11N2O11P2,m
Urinarybladder_dutp_m,"Deoxyuridine triphosphate",C9H11N2O14P3,m
Urinarybladder_dttp_c,"Thymidine 5'-triphosphate",C10H13N2O14P3,c
Urinarybladder_dolglcp_L_c,"Dolichyl b-D-glucosyl phosphate",C1140H1868O90P10,c
Urinarybladder_dolglcp_L_r,"Dolichyl b-D-glucosyl phosphate",C1140H1868O90P10,r
Urinarybladder_dolichol_L_r,"Dolichol-20",C1080H1768O10,r
Urinarybladder_dolp_L_c,"Dolichol phosphate",C1080H1758O40P10,c
Urinarybladder_dopa_e,"Dopamine",C8H12NO2,e
Urinarybladder_dpcoa_c,"Dephospho-CoA",C21H33N7O13P2S,c
Urinarybladder_3pg_c,"(2R)-2-Hydroxy-3-(phosphonatooxy)propanoate",C3H4O7P,c
Urinarybladder_13dpg_c,"""Glyceric acid 1,3-biphosphate""",C3H4O10P2,c
Urinarybladder_ipdp_c,"Isopentenyl pyrophosphate",C5H9O7P2,c
Urinarybladder_frdp_c,"Farnesyl pyrophosphate",C15H25O7P2,c
Urinarybladder_2dr5p_c,"Deoxyribose 5-phosphate",C5H9O7P,c
Urinarybladder_g3p_c,"Glyceraldehyde 3-Phosphate",C3H5O6P,c
Urinarybladder_dump_c,"dUMP",C9H11N2O8P,c
Urinarybladder_ura_c,"Uracil",C4H4N2O2,c
Urinarybladder_thym_c,"Thymine",C5H6N2O2,c
Urinarybladder_dump_m,"dUMP",C9H11N2O8P,m
Urinarybladder_3hmbcoa_m,"2-Methyl-3-hydroxybutyryl-CoA",C26H40N7O18P3S,m
Urinarybladder_elaidcrn_c,"Elaidic carnitine",C25H47NO4,c
Urinarybladder_elaidcrn_m,"Elaidic carnitine",C25H47NO4,m
Urinarybladder_estradiol_e,"Estradiol",C18H24O2,e
Urinarybladder_estradiol_c,"Estradiol",C18H24O2,c
Urinarybladder_estradiol_r,"Estradiol",C18H24O2,r
Urinarybladder_estriol_r,"Estriol",C18H24O3,r
Urinarybladder_estriol_c,"Estriol",C18H24O3,c
Urinarybladder_estrone_r,"Estrone",C18H22O2,r
Urinarybladder_estrone_c,"Estrone",C18H22O2,c
Urinarybladder_ethamp_c,"O-Phosphoethanolamine",C2H7NO4P,c
Urinarybladder_etha_c,"Ethanolamine",C2H8NO,c
Urinarybladder_13_cis_retnglc_e,"13-Cis-Retinoyl Glucuronide",C26H35O8,e
Urinarybladder_ak2lgchol_hs_e,"LysoPC(O-18:0)",C10H21O5NPFULLR,e
Urinarybladder_chsterol_e,"Cholesterol",C27H46O,e
Urinarybladder_fucacngalacglcgalgluside_hs_e,"""Iv3-A-Neu5Ac,Iii4-A-Fuc-Lc4Cer""",C61H105N3O34FULLRCO,e
Urinarybladder_fucgalfucgalacglcgalgluside_hs_e,"(Gal)3 (Glc)1 (GlcNac)1 (LFuc)2 (Cer)1",C62H109N2O35FULLRCO,e
Urinarybladder_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_e,"(Gal)6 (Glc)1 (GlcNac)3 (LFuc)2 (Cer)1",C96H165N4O60FULLRCO,e
Urinarybladder_gluala_e,"gamma-Glutamylalanine",C8H13N2O5,e
Urinarybladder_gthox_e,"Oxidized glutathione",C20H30N6O12S2,e
Urinarybladder_gthrd_e,"Glutathione",C10H16N3O6S,e
Urinarybladder_h2o2_e,"Hydrogen peroxide",H2O2,e
Urinarybladder_ha_e,"Hyaluronic acid",C28H40N2O22,e
Urinarybladder_ha_pre1_e,"""Hyaluronan biosynthesis, precursor 1""",C14H20NO11,e
Urinarybladder_hspg_e,"Heparan Sulfate Proteoglycan",C79H113N5O101S12X,e
Urinarybladder_imp_e,"Inosinic acid",C10H11N4O8P,e
Urinarybladder_inost_e,"myo-Inositol",C6H12O6,e
Urinarybladder_ksii_core2_e,"Keratan Sulfate Ii (Core 2-Linked)",C81H129N6O67S3X,e
Urinarybladder_leuktrA4_e,"Leukotriene A4",C20H29O3,e
Urinarybladder_leuktrB4_e,"Leukotriene B4",C20H31O4,e
Urinarybladder_leuktrC4_e,"Leukotriene C4",C30H45N3O9S,e
Urinarybladder_leuktrD4_e,"Leukotriene D4",C25H39N2O6S,e
Urinarybladder_lnlc_e,"Linoleic acid",C18H31O2,e
Urinarybladder_lnlnca_e,"Alpha-Linolenic acid",C18H29O2,e
Urinarybladder_lpchol_hs_e,"1-Acyl-Sn-Glycero-3-Phosphocholine",C8H19NO5PFULLRCO2,e
Urinarybladder_no_e,"Nitric oxide",NO,e
Urinarybladder_nrpphr_e,"Norepinephrine",C8H12NO3,e
Urinarybladder_nrvnc_e,"Nervonic acid",C24H45O2,e
Urinarybladder_o2s_e,"Superoxide",O2,e
Urinarybladder_oagd3_hs_e,"9-O-Acetylated Gd3",C54H90N3O29FULLRCO,e
Urinarybladder_paf_hs_e,"PC(18:1(9Z)e/2:0)",C11H23O4NPFULLRCO2,e
Urinarybladder_pchol_hs_e,"Phosphatidylcholine",C8H18NO4PFULLRCO2FULLR2CO2,e
Urinarybladder_pe_hs_e,"Phosphatidylethanolamine",C5H12NO4PFULLRCO2FULLR2CO2,e
Urinarybladder_pglyc_hs_e,"Phosphatidylglycerol",C6H12O6PFULLRCO2FULLR2CO2,e
Urinarybladder_prostge2_e,"Prostaglandin E2",C20H31O5,e
Urinarybladder_ps_hs_e,"Phosphatidylserine",C6H11NO6PFULLRCO2FULLR2CO2,e
Urinarybladder_retinol_e,"Vitamin A",C20H30O,e
Urinarybladder_retn_e,"All-trans-retinoic acid",C20H27O2,e
Urinarybladder_Rtotal2_e,"R Total 2 Position",CO2FULLR2,e
Urinarybladder_tag_hs_e,"Triglyceride",C3H5FULLRCO2FULLR2CO2FULLR3CO2,e
Urinarybladder_tchola_e,"Taurocholic acid",C26H45NO7S,e
Urinarybladder_thym_e,"Thymine",C5H6N2O2,e
Urinarybladder_tmndnc_e,"Eicosapentaenoic acid",C20H29O2,e
Urinarybladder_xoltri24_e,"""(24S)-7Alpha,24-Dihydroxycholesterol""",C27H46O3,e
Urinarybladder_xoltri27_e,"""7-a,27-Dihydroxycholesterol""",C27H46O3,e
Urinarybladder_f1a_g,"F1Alpha",C22H37N2O15X,g
Urinarybladder_f1a_l,"F1Alpha",C22H37N2O15X,l
Urinarybladder_gdpfuc_c,"GDP-L-fucose",C16H23N5O15P2,c
Urinarybladder_gdp_g,"Guanosine diphosphate",C10H12N5O11P2,g
Urinarybladder_gdpfuc_g,"GDP-L-fucose",C16H23N5O15P2,g
Urinarybladder_hdca_c,"Palmitic acid",C16H31O2,c
Urinarybladder_lnlnca_c,"Alpha-Linolenic acid",C18H29O2,c
Urinarybladder_pristcoa_c,"Pristanoyl Coenzyme A",C40H68N7O17P3S,c
Urinarybladder_tmndnc_c,"Eicosapentaenoic acid",C20H29O2,c
Urinarybladder_nrvnc_c,"Nervonic acid",C24H45O2,c
Urinarybladder_occoa_c,"Octanoyl-CoA",C29H46N7O17P3S,c
Urinarybladder_malcoa_c,"Malonyl-CoA",C24H33N7O19P3S,c
Urinarybladder_fald_c,"Formaldehyde",CH2O,c
Urinarybladder_Sfglutth_c,"S-Formylglutathione",C11H16N3O7S,c
Urinarybladder_occoa_m,"Octanoyl-CoA",C29H46N7O17P3S,m
Urinarybladder_stcoa_x,"Stearoyl-CoA",C39H66N7O17P3S,x
Urinarybladder_lnlncgcoa_m,"Gamma-linolenoyl-CoA",C39H60N7O17P3S,m
Urinarybladder_glyald_c,"Glyceraldehyde",C3H6O3,c
Urinarybladder_f6p_c,"Fructose 6-phosphate",C6H11O9P,c
Urinarybladder_fe2_m,"Fe2+",Fe,m
Urinarybladder_pheme_m,"Heme",C34H30FeN4O4,m
Urinarybladder_ppp9_m,"Protoporphyrin IX",C34H32N4O4,m
Urinarybladder_fe2_e,"Fe2+",Fe,e
Urinarybladder_fe2_c,"Fe2+",Fe,c
Urinarybladder_fe3_e,"Fe3+",Fe,e
Urinarybladder_Lfmkynr_c,"L-Formylkynurenine",C11H12N2O4,c
Urinarybladder_Lkynr_c,"L-Kynurenine",C10H12N2O3,c
Urinarybladder_fol_c,"Folic acid",C19H18N7O6,c
Urinarybladder_fol_e,"Folic acid",C19H18N7O6,e
Urinarybladder_for_m,"Formic acid",CH1O2,m
Urinarybladder_for_r,"Formic acid",CH1O2,r
Urinarybladder_thf_m,"Tetrahydrofolic acid",C19H21N7O6,m
Urinarybladder_frdp_r,"Farnesyl pyrophosphate",C15H25O7P2,r
Urinarybladder_fru_e,"D-Fructose",C6H12O6,e
Urinarybladder_fru_c,"D-Fructose",C6H12O6,c
Urinarybladder_thf_c,"Tetrahydrofolic acid",C19H21N7O6,c
Urinarybladder_fucacngalacglcgalgluside_hs_c,"""Iv3-A-Neu5Ac,Iii4-A-Fuc-Lc4Cer""",C61H105N3O34FULLRCO,c
Urinarybladder_fucacngalacglcgalgluside_hs_g,"""Iv3-A-Neu5Ac,Iii4-A-Fuc-Lc4Cer""",C61H105N3O34FULLRCO,g
Urinarybladder_fucgalfucgalacglcgalgluside_hs_c,"(Gal)3 (Glc)1 (GlcNac)1 (LFuc)2 (Cer)1",C62H109N2O35FULLRCO,c
Urinarybladder_4fumacac_c,"4-Fumarylacetoacetic acid",C8H6O6,c
Urinarybladder_fum_m,"Fumaric acid",C4H2O4,m
Urinarybladder_so4_c,"Sulfate",O4S,c
Urinarybladder_acngalacglcgalgluside_hs_g,"(Gal)3 (Glc)1 (GlcNac)1 (Cer)1",X,g
Urinarybladder_ksii_core2_pre1_g,"""Keratan Sulfate Ii Biosynthesis, Precursor 1""",C33H53N3O23X,g
Urinarybladder_ksii_core2_pre6_g,"""Keratan Sulfate Ii Biosynthesis, Precursor 6""",C61H98N5O46SX,g
Urinarybladder_ksii_core2_pre9_g,"""Keratan Sulfate Ii Biosynthesis, Precursor 9""",C75H120N6O59S2X,g
Urinarybladder_ksii_core2_pre10_g,"""Keratan Sulfate Ii Biosynthesis, Precursor 10""",C81H130N6O64S2X,g
Urinarybladder_glyc3p_c,"Glycerol 3-phosphate",C3H7O6P,c
Urinarybladder_1pyr5c_m,"1-Pyrroline-5-Carboxylate",C5H6NO2,m
Urinarybladder_6pgl_r,"6-Phosphonoglucono-D-lactone",C6H9O9P,r
Urinarybladder_g6p_c,"Glucose 6-phosphate",C6H11O9P,c
Urinarybladder_gudac_c,"Guanidoacetic acid",C3H7N3O2,c
Urinarybladder_paps_g,"Phosphoadenosine phosphosulfate",C10H11N5O13P2S,g
Urinarybladder_pap_g,"""Adenosine 3',5'-diphosphate""",C10H11N5O10P2,g
Urinarybladder_sgalside_hs_g,"Sulfatide Galactocerebroside",C24H45NO10SFULLRCO,g
Urinarybladder_galside_hs_g,"Galactosylceramide (d18:1/16:0)",C24H46NO7FULLRCO,g
Urinarybladder_gal_l,"D-Galactose",C6H12O6,l
Urinarybladder_ksii_core2_deg2_l,"""Keratan Sulfate Ii (Core 2-Linked), Degradation Product 2""",C70H114N5O56S2X,l
Urinarybladder_ksii_core2_deg3_l,"""Keratan Sulfate Ii (Core 2-Linked), Degradation Product 3""",C58H94N5O46S2X,l
Urinarybladder_ksii_core2_deg5_l,"""Keratan Sulfate Ii (Core 2-Linked), Degradation Product 5""",C50H82N4O38SX,l
Urinarybladder_ksii_core2_deg6_l,"""Keratan Sulfate Ii (Core 2-Linked), Degradation Product 6""",C44H72N4O33SX,l
Urinarybladder_ksii_core2_deg8_l,"""Keratan Sulfate Ii (Core 2-Linked), Degradation Product 8""",C36H60N3O25X,l
Urinarybladder_ksii_core2_deg9_l,"""Keratan Sulfate Ii (Core 2-Linked), Degradation Product 9""",C30H50N3O20X,l
Urinarybladder_core6_l,"Core 6",C16H27N2O10X,l
Urinarybladder_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_c,"(Gal)6 (Glc)1 (GlcNac)3 (LFuc)2 (Cer)1",C96H165N4O60FULLRCO,c
Urinarybladder_galgluside_hs_l,"Galactosyl Glucosyl Ceramide",C30H56NO12FULLRCO,l
Urinarybladder_gm3_hs_g,"Ganglioside GM3 (d18:1/12:0)",C41H72N2O20FULLRCO,g
Urinarybladder_gd3_hs_g,"Ganglioside GD3 (d18:1/12:0)",C52H88N3O28FULLRCO,g
Urinarybladder_cs_hs_linkage_g,"Chondroitin Sulfate/Heparan Sulfate Linkage Region (Glca-(Gal)2-Xyl-L-Ser (Protein))",C23H36O20X,g
Urinarybladder_cs_pre_g,"Chondroitin Sulfate Precursor (GalNac-Glca-(Gal)2-Xyl-L-Ser (Protein))",C31H49NO25X,g
Urinarybladder_cs_a_b_pre2_g,"""Chondroitin Sulfate A (GalNac4S-Glca) And B (Idoa2S-GalNac4S), Precursor 2""",C37H54NO37S2X,g
Urinarybladder_cs_a_b_pre3_g,"""Chondroitin Sulfate A (GalNac4S-Glca) And B (Idoa2S-GalNac4S), Precursor 3""",C45H67N2O42S2X,g
Urinarybladder_cs_d_pre3_g,"""Chondroitin Sulfate D (GlcNac6S-Glca2S), Precursor 3""",C37H53NO40S3X,g
Urinarybladder_cs_d_pre4_g,"""Chondroitin Sulfate D (GlcNac6S-Glca2S), Precursor 4""",C45H66N2O45S3X,g
Urinarybladder_cs_e_pre3_g,"""Chondroitin Sulfate E (GalNac4,6Dis-Glca), Precursor 3""",C37H52NO43S4X,g
Urinarybladder_cs_e_pre4_g,"""Chondroitin Sulfate E (GalNac4,6Dis-Glca), Precursor 4""",C45H65N2O48S4X,g
Urinarybladder_Ser_Thr_g,"Protein-Linked Serine Or Threonine Residue (O-Glycosylation Site)",XH,g
Urinarybladder_gal_c,"D-Galactose",C6H12O6,c
Urinarybladder_galt_c,"Galactitol",C6H14O6,c
Urinarybladder_galside_hs_c,"Galactosylceramide (d18:1/16:0)",C24H46NO7FULLRCO,c
Urinarybladder_gal_e,"D-Galactose",C6H12O6,e
Urinarybladder_lxser_g,"Gal-Xyl-L-Ser (Protein)",C11H19O9X,g
Urinarybladder_l2xser_g,"(Gal)2-Xyl-L-Ser (Protein)",C17H29O14X,g
Urinarybladder_xser_g,"Xyl-L-Ser (Protein)",C5H9O4X,g
Urinarybladder_oagd3_hs_c,"9-O-Acetylated Gd3",C54H90N3O29FULLRCO,c
Urinarybladder_oagd3_hs_g,"9-O-Acetylated Gd3",C54H90N3O29FULLRCO,g
Urinarybladder_gar_c,"Glycineamideribotide",C7H14N2O8P,c
Urinarybladder_fgam_c,"5'-Phosphoribosyl-N-formylglycinamide",C8H13N2O9P,c
Urinarybladder_glc_D_l,"D-Glucose",C6H12O6,l
Urinarybladder_gluside_hs_l,"D-Glucosyl-N-Acylsphingosine",C24H46NO7FULLRCO,l
Urinarybladder_mlthf_m,"""5,10-Methylene-THF""",C20H21N7O6,m
Urinarybladder_gmp_g,"Guanosine monophosphate",C10H12N5O8P,g
Urinarybladder_gmp_c,"Guanosine monophosphate",C10H12N5O8P,c
Urinarybladder_gdpddman_c,"GDP-4-Dehydro-6-deoxy-D-mannose",C16H21N5O15P2,c
Urinarybladder_5oxpro_c,"Pyroglutamic acid",C5H6NO3,c
Urinarybladder_Tyr_ggn_c,"Tyr-194 Of Apo-Glycogenin Protein (Primer For Glycogen Synthesis)",XOH,c
Urinarybladder_udpg_c,"Uridine diphosphate glucose",C15H22N2O17P2,c
Urinarybladder_ggn_c,"""Primed Glycogenin (Glycogenin-8[1,4-Glc])""",C48H81O41X,c
Urinarybladder_ttc_ggdp_c,"""Trans,Trans,Cis-Geranylgeranyl Diphosphate""",C20H33O7P2,c
Urinarybladder_glu_L_r,"L-Glutamic acid",C5H8NO4,r
Urinarybladder_leuktrC4_r,"Leukotriene C4",C30H45N3O9S,r
Urinarybladder_leuktrD4_r,"Leukotriene D4",C25H39N2O6S,r
Urinarybladder_leuktrE4_c,"Leukotriene E4",C23H36NO5S,c
Urinarybladder_leuktrF4_c,"Leukotriene F4",C28H42N2O8S,c
Urinarybladder_ser_L_m,"L-Serine",C3H7NO3,m
Urinarybladder_glygn2_c,"""Glycogen, Structure 2 (Glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]})""",C66H111O56X,c
Urinarybladder_glygn1_c,"""Glycogen, Structure 1 (Glycogenin-11[1,4-Glc])""",C66H111O56X,c
Urinarybladder_hs_deg9_l,"""Heparan Sulfate, Degradation Product 9""",C61H87N3O76S8,l
Urinarybladder_glcur_l,"D-Glucuronic acid",C6H9O7,l
Urinarybladder_hs_deg10_l,"""Heparan Sulfate, Degradation Product 10""",C55H80N3O70S8,l
Urinarybladder_cs_a_deg2_l,"""Chondroitin Sulfate A (GalNac4S-Glca), Degradation Product 2""",C37H55NO38S2,l
Urinarybladder_cs_a_deg3_l,"""Chondroitin Sulfate A (GalNac4S-Glca), Degradation Product 3""",C31H48NO32S2,l
Urinarybladder_ha_l,"Hyaluronic acid",C28H40N2O22,l
Urinarybladder_ha_deg1_l,"Hyaluronan Degradation Product 1",C22H33N2O16,l
Urinarybladder_ha_pre1_l,"""Hyaluronan biosynthesis, precursor 1""",C14H20NO11,l
Urinarybladder_cs_b_pre4_g,"""Chondroitin Sulfate B (Idoa2S-GalNac4S), Precursor 4""",C45H67N2O42S2X,g
Urinarybladder_hs_pre10_g,"(Glcn2S-Glca)4-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein)",C79H121N5O77S4X,g
Urinarybladder_hs_pre11_g,"(Glcn2S-Idoa-Glcn2S-Glca)2-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein)",C79H121N5O77S4X,g
Urinarybladder_cs_a_b_e_pre1_g,"""Chondroitin Sulfate A (GalNac4S-Glca), B (Idoa2S-GalNac4S), And E (GalNac4,6Dis-Glca), Precursor 1""",C31H47NO31S2X,g
Urinarybladder_udpglcur_g,"Uridine diphosphate glucuronic acid",C15H19N2O18P2,g
Urinarybladder_cs_c_d_e_pre1_g,"""Chondroitin Sulfate C (GalNac6S-Glca) And D (GlcNac6S-Glca2S), Precursor 1""",C31H47NO31S2X,g
Urinarybladder_cs_d_pre2_g,"Chondroitin Sulfate D (GlcNac6S-Glca2S) Precursor 2",C31H46NO34S3X,g
Urinarybladder_cs_e_pre2_g,"""Chondroitin Sulfate E (GalNac4,6Dis-Glca), Precursor 2""",C31H45NO37S4X,g
Urinarybladder_hs_pre1_g,"""Heparan Sulfate, Precursor 1""",C31H49NO25X,g
Urinarybladder_hs_pre2_g,"""Heparan Sulfate, Precursor 2""",C37H56NO31X,g
Urinarybladder_hs_pre3_g,"GlcNac-Glca-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein)",C45H69N2O36X,g
Urinarybladder_hs_pre4_g,"Glca-GlcNac-Glca-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein)",C51H76N2O42X,g
Urinarybladder_hs_pre5_g,"(GlcNac-Glca)2-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein)",C59H89N3O47X,g
Urinarybladder_hs_pre6_g,"Glca-(GlcNac-Glca)2-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein)",C65H96N3O53X,g
Urinarybladder_hs_pre7_g,"(GlcNac-Glca)3-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein)",C73H109N4O58X,g
Urinarybladder_hs_pre8_g,"Glca-(GlcNac-Glca)3-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein)",C79H116N4O64X,g
