rxnID,rxnName,rxnSubs,lb,ub,rxnEq,rxnS
panErysipelotrichaceae_bacterium_3OAR4M6,4-methyl-3-oxo-hexanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis,-1000,1000,panErysipelotrichaceae_bacterium_4m3hhexACP_c;panErysipelotrichaceae_bacterium_4m3ohexACP_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_nadp_c;panErysipelotrichaceae_bacterium_nadph_c,1;-1;-1;1;-1
panErysipelotrichaceae_bacterium_3OAR5M6,5-methyl-3-oxo-hexanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis,-1000,1000,panErysipelotrichaceae_bacterium_5m3hhexACP_c;panErysipelotrichaceae_bacterium_5m3ohexACP_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_nadp_c;panErysipelotrichaceae_bacterium_nadph_c,1;-1;-1;1;-1
panErysipelotrichaceae_bacterium_3OAR60,3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0),Fatty acid synthesis,-1000,1000,panErysipelotrichaceae_bacterium_3hhexACP_c;panErysipelotrichaceae_bacterium_3ohexACP_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_nadp_c;panErysipelotrichaceae_bacterium_nadph_c,1;-1;-1;1;-1
panErysipelotrichaceae_bacterium_3OAR6M7,6-methyl-3-oxo-heptanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis,-1000,1000,panErysipelotrichaceae_bacterium_6m3hheptACP_c;panErysipelotrichaceae_bacterium_6m3oheptACP_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_nadp_c;panErysipelotrichaceae_bacterium_nadph_c,1;-1;-1;1;-1
panErysipelotrichaceae_bacterium_3OAR6M8,6-methyl-3-oxo-octanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis,-1000,1000,panErysipelotrichaceae_bacterium_6m3hocACP_c;panErysipelotrichaceae_bacterium_6m3oocACP_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_nadp_c;panErysipelotrichaceae_bacterium_nadph_c,1;-1;-1;1;-1
panErysipelotrichaceae_bacterium_3OAR7M8,7-methyl-3-oxo-octanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis,-1000,1000,panErysipelotrichaceae_bacterium_7m3hocACP_c;panErysipelotrichaceae_bacterium_7m3oocACP_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_nadp_c;panErysipelotrichaceae_bacterium_nadph_c,1;-1;-1;1;-1
panErysipelotrichaceae_bacterium_3OAR80,3-oxoacyl-[acyl-carrier-protein] reductase (n-C8:0),Fatty acid synthesis,-1000,1000,panErysipelotrichaceae_bacterium_3hoctACP_c;panErysipelotrichaceae_bacterium_3ooctACP_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_nadp_c;panErysipelotrichaceae_bacterium_nadph_c,1;-1;-1;1;-1
panErysipelotrichaceae_bacterium_3OAR8M10,8-methyl-3-oxo-decanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis,-1000,1000,panErysipelotrichaceae_bacterium_8m3hdcaACP_c;panErysipelotrichaceae_bacterium_8m3odcaACP_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_nadp_c;panErysipelotrichaceae_bacterium_nadph_c,1;-1;-1;1;-1
panErysipelotrichaceae_bacterium_3OAR8M9,8-methyl-3-oxo-nonanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis,-1000,1000,panErysipelotrichaceae_bacterium_8m3hnonACP_c;panErysipelotrichaceae_bacterium_8m3ononACP_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_nadp_c;panErysipelotrichaceae_bacterium_nadph_c,1;-1;-1;1;-1
panErysipelotrichaceae_bacterium_3OAR9M10,9-methyl-3-oxo-decanoyl-ACPNADP+ oxidoreductase,Fatty acid synthesis,-1000,1000,panErysipelotrichaceae_bacterium_9m3hdcaACP_c;panErysipelotrichaceae_bacterium_9m3odcaACP_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_nadp_c;panErysipelotrichaceae_bacterium_nadph_c,1;-1;-1;1;-1
panErysipelotrichaceae_bacterium_3OAS100,3-oxoacyl-[acyl-carrier-protein] synthase (n-C10:0),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_3odecACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c;panErysipelotrichaceae_bacterium_ocACP_c,1;1;1;-1;-1;-1
panErysipelotrichaceae_bacterium_3OAS10M11,10-methyl-undecanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_10mundecACP_c;panErysipelotrichaceae_bacterium_12m3otridecACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c,-1;1;1;1;-1;-1
panErysipelotrichaceae_bacterium_3OAS10M12,10-methyl-dodecanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_10mddcaACP_c;panErysipelotrichaceae_bacterium_12m3omyrsACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c,-1;1;1;1;-1;-1
panErysipelotrichaceae_bacterium_3OAS11M12,11-methyl-dodecanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_11mddcaACP_c;panErysipelotrichaceae_bacterium_13m3omyrsACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c,-1;1;1;1;-1;-1
panErysipelotrichaceae_bacterium_3OAS120,3-oxoacyl-[acyl-carrier-protein] synthase (n-C12:0),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_3oddecACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_dcaACP_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c,1;1;1;-1;-1;-1
panErysipelotrichaceae_bacterium_3OAS12M13,12-methyl-tridecanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_12mtridecACP_c;panErysipelotrichaceae_bacterium_14m3opentdecACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c,-1;1;1;1;-1;-1
panErysipelotrichaceae_bacterium_3OAS12M14,12-methyl-tetra-decanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_12mmyrsACP_c;panErysipelotrichaceae_bacterium_14m3opalmACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c,-1;1;1;1;-1;-1
panErysipelotrichaceae_bacterium_3OAS13M14,13-methyl-tetra-decanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_13mmyrsACP_c;panErysipelotrichaceae_bacterium_15m3opalmACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c,-1;1;1;1;-1;-1
panErysipelotrichaceae_bacterium_3OAS140,3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:0),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_3omrsACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_ddcaACP_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c,1;1;1;-1;-1;-1
panErysipelotrichaceae_bacterium_3OAS160,3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:0),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_3opalmACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c;panErysipelotrichaceae_bacterium_myrsACP_c,1;1;1;-1;-1;-1
panErysipelotrichaceae_bacterium_3OAS180,3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:0),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_3ooctdACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c;panErysipelotrichaceae_bacterium_palmACP_c,1;1;1;-1;-1;-1
panErysipelotrichaceae_bacterium_3OAS2M3,2-methylpropionyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_2mpropACP_c;panErysipelotrichaceae_bacterium_4m3opentACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c,-1;1;1;1;-1;-1
panErysipelotrichaceae_bacterium_3OAS3M4,3-methylbutanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_3mbutACP_c;panErysipelotrichaceae_bacterium_5m3ohexACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c,-1;1;1;1;-1;-1
panErysipelotrichaceae_bacterium_3OAS4M3O6,4-methyl-3-oxo-hexanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_2mbutACP_c;panErysipelotrichaceae_bacterium_4m3ohexACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c,-1;1;1;1;-1;-1
panErysipelotrichaceae_bacterium_3OAS4M5,4-methyl-pentanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_4mpentACP_c;panErysipelotrichaceae_bacterium_6m3oheptACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c,-1;1;1;1;-1;-1
panErysipelotrichaceae_bacterium_3OAS4M6,4-methyl-hexanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_4mhexACP_c;panErysipelotrichaceae_bacterium_6m3oocACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c,-1;1;1;1;-1;-1
panErysipelotrichaceae_bacterium_3OAS5M6,5-methyl-hexanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_5mhexACP_c;panErysipelotrichaceae_bacterium_7m3oocACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c,-1;1;1;1;-1;-1
panErysipelotrichaceae_bacterium_3OAS60,3-oxoacyl-[acyl-carrier-protein] synthase (n-C6:0),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_3ohexACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_butACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c,1;1;-1;1;-1;-1
panErysipelotrichaceae_bacterium_3OAS6M7,6-methyl-heptanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_6mheptACP_c;panErysipelotrichaceae_bacterium_8m3ononACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c,-1;1;1;1;-1;-1
panErysipelotrichaceae_bacterium_3OAS6M8,6-methyl-octanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_6mocACP_c;panErysipelotrichaceae_bacterium_8m3odcaACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c,-1;1;1;1;-1;-1
panErysipelotrichaceae_bacterium_3OAS7M8,7-methyl-octanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_7mocACP_c;panErysipelotrichaceae_bacterium_9m3odcaACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c,-1;1;1;1;-1;-1
panErysipelotrichaceae_bacterium_3OAS80,3-oxoacyl-[acyl-carrier-protein] synthase (n-C8:0),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_3ooctACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_hexACP_c;panErysipelotrichaceae_bacterium_malACP_c,1;1;1;-1;-1;-1
panErysipelotrichaceae_bacterium_3OAS8M10,8-methyl-decanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_10m3oddcaACP_c;panErysipelotrichaceae_bacterium_8mdcaACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c,1;-1;1;1;-1;-1
panErysipelotrichaceae_bacterium_3OAS8M9,8-methyl-nonanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_10m3oundecACP_c;panErysipelotrichaceae_bacterium_8mnonACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c,1;-1;1;1;-1;-1
panErysipelotrichaceae_bacterium_3OAS9M10,9-methyl-decanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_11m3oddcaACP_c;panErysipelotrichaceae_bacterium_9mdcaACP_c;panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_malACP_c,1;-1;1;1;-1;-1
panErysipelotrichaceae_bacterium_4HTHRS,4-Hydroxy-L-threonine synthase,Vitamin B6 metabolism,0,1000,panErysipelotrichaceae_bacterium_4hthr_c;panErysipelotrichaceae_bacterium_h2o_c;panErysipelotrichaceae_bacterium_phthr_c;panErysipelotrichaceae_bacterium_pi_c,1;-1;-1;1
panErysipelotrichaceae_bacterium_5AIZCDC,5aizc decarboxylase,Purine catabolism,0,1000,panErysipelotrichaceae_bacterium_5aizc_c;panErysipelotrichaceae_bacterium_air_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_h_c,-1;1;1;-1
panErysipelotrichaceae_bacterium_5DOAN,5-deoxyadenosine nuclosidase,Arginine and proline metabolism,0,1000,panErysipelotrichaceae_bacterium_5drib_c;panErysipelotrichaceae_bacterium_ade_c;panErysipelotrichaceae_bacterium_dad_5_c;panErysipelotrichaceae_bacterium_h2o_c,1;1;-1;-1
panErysipelotrichaceae_bacterium_5GLUP5T1,(5-Glutamyl)-peptide:amino-acid 5-glutamyltransferase,Glutathione metabolism,-1000,1000,panErysipelotrichaceae_bacterium_HC00955_c;panErysipelotrichaceae_bacterium_HC01577_c;panErysipelotrichaceae_bacterium_glu_L_c;panErysipelotrichaceae_bacterium_h2o_c;panErysipelotrichaceae_bacterium_h_c,-1;1;-1;1;-1
panErysipelotrichaceae_bacterium_5GLUP5T2,(5-Glutamyl)-peptide:amino-acid 5-glutamyltransferase,Glutathione metabolism,0,1000,panErysipelotrichaceae_bacterium_HC00955_c;panErysipelotrichaceae_bacterium_HC01700_c;panErysipelotrichaceae_bacterium_co2_c;panErysipelotrichaceae_bacterium_glu_L_c;panErysipelotrichaceae_bacterium_h2o_c;panErysipelotrichaceae_bacterium_h_c,-1;1;1;-1;1;-2
panErysipelotrichaceae_bacterium_6P3HXI,6-phospho-3-hexuloisomerase,Methane metabolism,-1000,1000,panErysipelotrichaceae_bacterium_ab6p3hxl_c;panErysipelotrichaceae_bacterium_f6p_c,-1;1
panErysipelotrichaceae_bacterium_6PHBG,6-phospho-beta-glucosidase,Glycolysis/gluconeogenesis,0,1000,panErysipelotrichaceae_bacterium_2hymeph_c;panErysipelotrichaceae_bacterium_g6p_c;panErysipelotrichaceae_bacterium_h2o_c;panErysipelotrichaceae_bacterium_salc6p_c,1;1;-1;-1
panErysipelotrichaceae_bacterium_6PHBG2,Salicin 6 phosphate glucohydrolase,Glycolysis/gluconeogenesis,0,1000,panErysipelotrichaceae_bacterium_2hymeph_c;panErysipelotrichaceae_bacterium_g6p_B_c;panErysipelotrichaceae_bacterium_h2o_c;panErysipelotrichaceae_bacterium_salc6p_c,1;1;-1;-1
panErysipelotrichaceae_bacterium_A5PISO,arabinose-5-phosphate isomerase,Pentose and glucuronate interconversions,-1000,1000,panErysipelotrichaceae_bacterium_ara5p_c;panErysipelotrichaceae_bacterium_ru5p_D_c,1;-1
panErysipelotrichaceae_bacterium_AACGLYDH,"aldehyde dehydrogenase (aminoacetaldehyde, nad[c])",Pyruvate metabolism,-1000,1000,panErysipelotrichaceae_bacterium_aacald_c;panErysipelotrichaceae_bacterium_gly_c;panErysipelotrichaceae_bacterium_h2o_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_nad_c;panErysipelotrichaceae_bacterium_nadh_c,-1;1;-1;2;-1;1
panErysipelotrichaceae_bacterium_AACPS2,acyl-[acyl-carrier-protein] synthetase  (n-C14:1),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_amp_c;panErysipelotrichaceae_bacterium_atp_c;panErysipelotrichaceae_bacterium_ppi_c;panErysipelotrichaceae_bacterium_tdeACP_c;panErysipelotrichaceae_bacterium_ttdcea_c,-1;1;-1;1;1;-1
panErysipelotrichaceae_bacterium_AACPS4,acyl-[acyl-carrier-protein] synthetase  (n-C16:1),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_amp_c;panErysipelotrichaceae_bacterium_atp_c;panErysipelotrichaceae_bacterium_hdcea_c;panErysipelotrichaceae_bacterium_hdeACP_c;panErysipelotrichaceae_bacterium_ppi_c,-1;1;-1;-1;1;1
panErysipelotrichaceae_bacterium_AACPS7,acyl-[acyl-carrier-protein] synthetase  (n-C12:0),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_amp_c;panErysipelotrichaceae_bacterium_atp_c;panErysipelotrichaceae_bacterium_ddcaACP_c;panErysipelotrichaceae_bacterium_ddca_c;panErysipelotrichaceae_bacterium_ppi_c,-1;1;-1;1;-1;1
panErysipelotrichaceae_bacterium_AACPS8,acyl-[acyl-carrier-protein] synthetase  (n-C10:0),Fatty acid synthesis,0,1000,panErysipelotrichaceae_bacterium_ACP_c;panErysipelotrichaceae_bacterium_amp_c;panErysipelotrichaceae_bacterium_atp_c;panErysipelotrichaceae_bacterium_dcaACP_c;panErysipelotrichaceae_bacterium_dca_c;panErysipelotrichaceae_bacterium_ppi_c,-1;1;-1;1;-1;1
panErysipelotrichaceae_bacterium_AB6PGH,Arbutin 6-phosphate glucohydrolase,Glycolysis/gluconeogenesis,0,1000,panErysipelotrichaceae_bacterium_arbt6p_c;panErysipelotrichaceae_bacterium_g6p_c;panErysipelotrichaceae_bacterium_h2o_c;panErysipelotrichaceae_bacterium_hqn_c,-1;1;-1;1
panErysipelotrichaceae_bacterium_AB6PGH2,Arbutin 6-phosphate glucohydrolase,Glycolysis/gluconeogenesis,0,1000,panErysipelotrichaceae_bacterium_arbt6p_c;panErysipelotrichaceae_bacterium_g6p_B_c;panErysipelotrichaceae_bacterium_h2o_c;panErysipelotrichaceae_bacterium_hqn_c,-1;1;-1;1
panErysipelotrichaceae_bacterium_ABUTD,Aminobutyraldehyde Dehydrogenase,Beta-alanine metabolism,0,1000,panErysipelotrichaceae_bacterium_4abut_c;panErysipelotrichaceae_bacterium_4abutn_c;panErysipelotrichaceae_bacterium_h2o_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_nad_c;panErysipelotrichaceae_bacterium_nadh_c,1;-1;-1;2;-1;1
panErysipelotrichaceae_bacterium_ABUTR,4-Aminobutyraldehyde:nad[c]+ oxidoreductase,Beta-alanine metabolism,-1000,1000,panErysipelotrichaceae_bacterium_4abut_c;panErysipelotrichaceae_bacterium_4abutn_c;panErysipelotrichaceae_bacterium_h2o_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_nadp_c;panErysipelotrichaceae_bacterium_nadph_c,1;-1;-1;2;-1;1
panErysipelotrichaceae_bacterium_ACACCTr,"Acetyl-CoA:acetoacetyl-CoA transferase, reversible",Butanoate metabolism,-1000,1000,panErysipelotrichaceae_bacterium_aacoa_c;panErysipelotrichaceae_bacterium_ac_c;panErysipelotrichaceae_bacterium_acac_c;panErysipelotrichaceae_bacterium_accoa_c,-1;-1;1;1
panErysipelotrichaceae_bacterium_ACACT1r,Acetyl Coenzyme A C-Acetyltransferase,Tryptophan metabolism,-1000,1000,panErysipelotrichaceae_bacterium_aacoa_c;panErysipelotrichaceae_bacterium_accoa_c;panErysipelotrichaceae_bacterium_coa_c,1;-2;1
panErysipelotrichaceae_bacterium_ACACT2r,acetyl-CoA C-acyltransferase (butanoyl-CoA) (r),Fatty acid oxidation,-1000,1000,panErysipelotrichaceae_bacterium_3ohcoa_c;panErysipelotrichaceae_bacterium_accoa_c;panErysipelotrichaceae_bacterium_btcoa_c;panErysipelotrichaceae_bacterium_coa_c,1;-1;-1;1
panErysipelotrichaceae_bacterium_ACACT3r,acetyl-CoA C-acyltransferase (hexanoyl-CoA) (r),Fatty acid oxidation,-1000,1000,panErysipelotrichaceae_bacterium_3oocoa_c;panErysipelotrichaceae_bacterium_accoa_c;panErysipelotrichaceae_bacterium_coa_c;panErysipelotrichaceae_bacterium_hxcoa_c,1;-1;1;-1
panErysipelotrichaceae_bacterium_ACACT4r,acetyl-CoA C-acyltransferase (octanoyl-CoA) (r),Fatty acid oxidation,-1000,1000,panErysipelotrichaceae_bacterium_3odcoa_c;panErysipelotrichaceae_bacterium_accoa_c;panErysipelotrichaceae_bacterium_coa_c;panErysipelotrichaceae_bacterium_occoa_c,1;-1;1;-1
panErysipelotrichaceae_bacterium_ACACT5r,acetyl-CoA C-acyltransferase (decanoyl-CoA) (r),Fatty acid oxidation,-1000,1000,panErysipelotrichaceae_bacterium_3oddcoa_c;panErysipelotrichaceae_bacterium_accoa_c;panErysipelotrichaceae_bacterium_coa_c;panErysipelotrichaceae_bacterium_dcacoa_c,1;-1;1;-1
panErysipelotrichaceae_bacterium_ACACT6r,acetyl-CoA C-acyltransferase (dodecanoyl-CoA) (r),Fatty acid oxidation,-1000,1000,panErysipelotrichaceae_bacterium_3otdcoa_c;panErysipelotrichaceae_bacterium_accoa_c;panErysipelotrichaceae_bacterium_coa_c;panErysipelotrichaceae_bacterium_ddcacoa_c,1;-1;1;-1
panErysipelotrichaceae_bacterium_ACACT7r,acetyl-CoA C-acyltransferase (tetradecanoyl-CoA) (r),Fatty acid oxidation,-1000,1000,panErysipelotrichaceae_bacterium_3ohdcoa_c;panErysipelotrichaceae_bacterium_accoa_c;panErysipelotrichaceae_bacterium_coa_c;panErysipelotrichaceae_bacterium_tdcoa_c,1;-1;1;-1
panErysipelotrichaceae_bacterium_ACALD,acetaldehyde dehydrogenase (acetylating),Pyruvate metabolism,-1000,1000,panErysipelotrichaceae_bacterium_acald_c;panErysipelotrichaceae_bacterium_accoa_c;panErysipelotrichaceae_bacterium_coa_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_nad_c;panErysipelotrichaceae_bacterium_nadh_c,-1;1;-1;1;-1;1
panErysipelotrichaceae_bacterium_ACBIPGT,Adenosyl cobinamide phosphate guanyltransferase,Vitamin B12 metabolism,0,1000,panErysipelotrichaceae_bacterium_adocbip_c;panErysipelotrichaceae_bacterium_agdpcbi_c;panErysipelotrichaceae_bacterium_gtp_c;panErysipelotrichaceae_bacterium_h_c;panErysipelotrichaceae_bacterium_ppi_c,-1;1;-1;-1;1
panErysipelotrichaceae_bacterium_ACCOACL,Acetyl-CoA:carbon-dioxide ligase (ADP-forming),Pyruvate metabolism,0,1000,panErysipelotrichaceae_bacterium_accoa_c;panErysipelotrichaceae_bacterium_apoC_Lys_btn_c;panErysipelotrichaceae_bacterium_btn_co2_c;panErysipelotrichaceae_bacterium_malcoa_c,-1;1;-1;1
panErysipelotrichaceae_bacterium_ACEDIPIT,"Acetyl-L,L-diaminopimelate aminotransferase",Lysine metabolism,-1000,1000,panErysipelotrichaceae_bacterium_acamoxm_c;panErysipelotrichaceae_bacterium_akg_c;panErysipelotrichaceae_bacterium_glu_L_c;panErysipelotrichaceae_bacterium_n6all26d_c,1;-1;1;-1
panErysipelotrichaceae_bacterium_ACGAMT,UDP-N-acetylglucosamine:undecaprenylphosphate N-acetylglucosamine -1-phosphate transferase,Cell wall biosynthesis,0,1000,panErysipelotrichaceae_bacterium_uacgam_c;panErysipelotrichaceae_bacterium_udcpp_c;panErysipelotrichaceae_bacterium_ump_c;panErysipelotrichaceae_bacterium_unaga_c,-1;-1;1;1
