rxnID,rxnName,rxnSubs,lb,ub,rxnEq,rxnS
biomassPan_panBradyrhizobium_sp_WSM2793,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;colipa_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dtdprmn_c;dttp_c;fad_c;fe2_c;fe3_c;gln_L_c;glu_L_c;gly_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;ile_L_c;k_c;kdo2lipid4L_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;udcpdp_c;utp_c;val_L_c;zn2_c,-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0018061;0.0072242;-0.0079397;41.257;-0.26756;-0.0079397;0.0079397;-0.1934;-0.14833;-0.14833;-41.2914;1;-0.0079397;0.0079397;-0.0079397;-0.0085871;-0.0085871;-0.0085871;-0.0079397;-0.0079397;-0.025039;-0.026124;-0.0079397;-0.056954;-0.0098074;-0.017062;-0.017062;0.0079397;-1;-0.02504;-0.0098074;-0.0079397;-0.0079397;-0.0079397;-0.261;-0.261;-0.40933;-0.0079397;-0.042403;45.354;-41.257;-0.081948;-0.27043;-0.0079397;-0.02504;-0.34746;-0.3237;-0.1135;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.17619;-0.0079397;41.2491;0.18489;-0.16103;-1;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-1;-0.21675;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.18684;-0.054496;-0.11104;-0.0018061;-0.028225;-0.30772;-0.0079397
biomassPan_panBradyrhizobium_yuanmingense,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;colipa_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dtdprmn_c;dttp_c;fad_c;fe2_c;fe3_c;gln_L_c;glu_L_c;gly_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;ile_L_c;k_c;kdo2lipid4L_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;udcpdp_c;utp_c;val_L_c;zn2_c,-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0018061;0.0072242;-0.0079397;41.257;-0.26756;-0.0079397;0.0079397;-0.1934;-0.14833;-0.14833;-41.2914;1;-0.0079397;0.0079397;-0.0079397;-0.0085871;-0.0085871;-0.0085871;-0.0079397;-0.0079397;-0.025039;-0.026124;-0.0079397;-0.056954;-0.0097133;-0.017156;-0.017156;0.0079397;-1;-0.02504;-0.0097133;-0.0079397;-0.0079397;-0.0079397;-0.261;-0.261;-0.40933;-0.0079397;-0.042403;45.354;-41.257;-0.081948;-0.27043;-0.0079397;-0.02504;-0.34746;-0.3237;-0.1135;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.17619;-0.0079397;41.2491;0.18488;-0.16103;-1;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-1;-0.21675;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.18684;-0.054496;-0.11104;-0.0018061;-0.028225;-0.30772;-0.0079397
biomassPan_panBrevibacillus_agri,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ai17tca1_c;ai17tcaacgam_c;ai17tcaala_D_c;ai17tcaglc_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;i17tca1_c;i17tcaacgam_c;i17tcaala_D_c;i17tcaglc_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;sttca1_c;sttcaacgam_c;sttcaala_D_c;sttcaglc_c;tcam_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;udcpdp_c;udpglcur_c;utp_c;val_L_c;zn2_c,-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0018061;0.0072242;-0.0079397;41.257;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.26756;-0.0079397;0.0079397;-0.1934;-0.14833;-0.14833;-41.2914;1;-0.0079397;0.0079397;-0.0079397;-0.0085871;-0.0085871;-0.0085871;-0.0079397;-0.0079397;-0.026124;-0.0079397;-0.056954;-0.012402;-0.014471;-0.014471;0.0079397;-1;-0.012402;-0.0079397;-0.0079397;-0.0079397;-0.26101;-0.26101;-0.40933;-0.0018061;-0.0018061;-0.0018061;-0.0079397;-0.042403;45.354;-41.257;-0.081948;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.27043;-0.0079397;-0.34746;-0.3237;-0.1135;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.17619;-0.0079397;41.2491;0.18489;-0.16103;-1;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-1;-0.21675;-0.0079397;-0.0079397;-0.0079397;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.0079397;-0.0079397;-0.18684;-0.054496;-0.11104;-0.0018061;-0.001806;-0.028225;-0.30772;-0.0079397
PHEt2,"L-phenylalanine transport via proton symport","Transport, extracellular",0,1000,h_c;h_e;phe_L_c;phe_L_e,1;-1;1;-1
PHEtec,"Transport of L-Phenylalanine  via Diffusion","Transport, extracellular",-1000,1000,phe_L_c;phe_L_e,1;-1
biomassPan_panBrevibacillus_borstelensis,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ai17tca1_c;ai17tcaacgam_c;ai17tcaala_D_c;ai17tcaglc_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;i17tca1_c;i17tcaacgam_c;i17tcaala_D_c;i17tcaglc_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;sttca1_c;sttcaacgam_c;sttcaala_D_c;sttcaglc_c;tcam_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;udcpdp_c;udpglcur_c;utp_c;val_L_c;zn2_c,-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0018061;0.0072242;-0.0079397;41.257;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.26756;-0.0079397;0.0079397;-0.1934;-0.14833;-0.14833;-41.2914;1;-0.0079397;0.0079397;-0.0079397;-0.0085871;-0.0085871;-0.0085871;-0.0079397;-0.0079397;-0.026124;-0.0079397;-0.056954;-0.0129;-0.013973;-0.013973;0.0079397;-1;-0.0129;-0.0079397;-0.0079397;-0.0079397;-0.26101;-0.26101;-0.40933;-0.0018061;-0.0018061;-0.0018061;-0.0079397;-0.042403;45.354;-41.257;-0.081948;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.27043;-0.0079397;-0.34746;-0.3237;-0.1135;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.17619;-0.0079397;41.2491;0.18489;-0.16103;-1;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-1;-0.21675;-0.0079397;-0.0079397;-0.0079397;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.0079397;-0.0079397;-0.18684;-0.054496;-0.11104;-0.0018061;-0.001806;-0.028225;-0.30772;-0.0079397
AXPUT,"UTP:alpha-D-xylose-1-phosphate uridylyltransferase",Nucleotide sugar metabolism,-1000,1000,axyl1p_c;ppi_c;udpxyl_c;utp_c,-1;1;1;-1
PHISPT,"Protein N(pi)-phospho-L-histidine phosphotransferase",Histone phosphorylation,-1000,1000,ascb6p_c;ascb_L_c;h_c;nprsphis_c;phis_c,1;-1;-1;-1;1
PNPHADG,"Protein-N(pai)-phosphohistidine:N-Acetyl-D-galactosamine",Histone phosphorylation,-1000,1000,acgal6p_c;acgal_c;nprsphis_c;phis_c,1;-1;-1;1
PNPHISNPPT,"Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase",Histone phosphorylation,-1000,1000,arbt6p_c;arbt_c;nprsphis_c;phis_c,1;-1;-1;1
PNPHISNPT,"Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase",Histone phosphorylation,-1000,1000,nprsphis_c;phis_c;salc6p_c;salcn_c,-1;1;1;-1
PNPHISPT,"Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase",Histone phosphorylation,-1000,1000,mnl1p_c;mnl_c;nprsphis_c;phis_c,1;-1;-1;1
PNPHNPPT,"Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase",Histone phosphorylation,-1000,1000,g6p_c;glc_D_c;nprsphis_c;phis_c,1;-1;-1;1
PNPHNPT,"Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase",Histone phosphorylation,-1000,1000,gam6p_c;gam_c;nprsphis_c;phis_c,1;-1;-1;1
PNPHPT,"Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase",Histone phosphorylation,-1000,1000,man6p_c;man_c;nprsphis_c;phis_c,1;-1;-1;1
PNPPHISG,"Protein-N(pai)-phosphohistidine:D-Galactosamine",Histone phosphorylation,-1000,1000,galam6p_c;galam_c;h_c;nprsphis_c;phis_c,1;-1;-1;-1;1
PNPPHNPPT,"Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase",Histone phosphorylation,-1000,1000,malt6p_c;malt_c;nprsphis_c;phis_c,1;-1;-1;1
PNPPHNPT,"Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase",Histone phosphorylation,-1000,1000,lac6p_c;lcts_c;nprsphis_c;phis_c,1;-1;-1;1
PNPPHPT,"Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase",Histone phosphorylation,-1000,1000,f1p_c;fru_c;nprsphis_c;phis_c,1;-1;-1;1
PPHISNPPT,"Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase",Histone phosphorylation,0,1000,nprsphis_c;phis_c;sbt6p_c;sbt_D_c,-1;1;1;-1
PPHISPT,"Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase",Histone phosphorylation,0,1000,acgam6p_c;acgam_c;nprsphis_c;phis_c,1;-1;-1;1
PPHPT,"Protein-N(pai)-phosphohistidine:sugar N(pai)-phosphotransferase",Histone phosphorylation,0,1000,nprsphis_c;phis_c;suc6p_c;sucr_c,-1;1;1;-1
SOI,"Styrene-oxide isomerase",Xenobiotics metabolism,-1000,1000,pacald_c;strno_c,1;-1
THLSPT,"Protein N(pi)-phospho-L-histidine: alpha,alpha-Trehalose phosphotransferase",Histone phosphorylation,-1000,1000,nprsphis_c;phis_c;tre6p_c;tre_c,-1;1;1;-1
biomassPan_panBrevibacillus_brevis,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ai17tca1_c;ai17tcaacgam_c;ai17tcaala_D_c;ai17tcaglc_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;i17tca1_c;i17tcaacgam_c;i17tcaala_D_c;i17tcaglc_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;sttca1_c;sttcaacgam_c;sttcaala_D_c;sttcaglc_c;tcam_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;udcpdp_c;udpglcur_c;utp_c;val_L_c;zn2_c,-0.0055181;-0.0055181;-0.0055181;-0.0055181;-0.013409;0.016118;-0.0055181;40.6285;-0.00090305;-0.00090305;-0.00090305;-0.00090305;-0.34774;-0.0055181;0.0055181;-0.22005;-0.17458;-0.17458;-40.7008;1;-0.0055181;0.0055181;-0.0055181;-0.0096175;-0.0096175;-0.0096175;-0.0055181;-0.0055181;-0.055114;-0.0055181;-0.06655;-0.015528;-0.01393;-0.01393;0.0055181;-1;-0.015528;-0.0055181;-0.0055181;-0.0055181;-0.24005;-0.24005;-0.4596;-0.0018061;-0.0018061;-0.0018061;-0.0055181;-0.088906;4.9068;-0.6285;-0.080606;-0.00090305;-0.00090305;-0.00090305;-0.00090305;-0.25611;-0.0055181;-0.36142;-0.30457;-0.12065;-0.0055181;-0.0055181;-0.0055181;-0.0055181;-0.0055181;-0.0096175;-0.0096175;-0.0096175;-0.0096175;-0.0096175;-0.0096175;-0.16536;-0.0055181;40.623;0.33474;-0.17269;-1;-0.0055181;-0.0055181;-0.0055181;-0.0055181;-1;-0.19811;-0.0055181;-0.0055181;-0.0055181;-0.00090305;-0.00090305;-0.00090305;-0.00090305;-0.0018456;-0.0055181;-0.0055181;-0.19895;-0.050849;-0.11586;-0.013409;-0.001806;-0.059528;-0.32998;-0.0055181
tICHOR,"Transport of Isochorismate, hypothetical reaction","Transport, extracellular",-1000,1000,ichor_c;ichor_e,1;-1
biomassPan_panBrevibacterium_casei,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;tcam_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;udcpdp_c;udpglcur_c;utp_c;val_L_c;zn2_c,-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.025011;0.025011;-0.0030965;40;-0.42793;-0.0030965;0.0030965;-0.2467;-0.20083;-0.20083;-40.1102;1;-0.0030965;0.0030965;-0.0030965;-0.010648;-0.010648;-0.010648;-0.0030965;-0.0030965;-0.084104;-0.0030965;-0.076146;-0.010211;-0.021824;-0.021824;0.0030965;-1;-0.010211;-0.0030965;-0.0030965;-0.0030965;-0.21909;-0.21909;-0.50987;-0.001806;-0.001806;-0.001806;-0.0030965;-0.13541;-35.5403;40;-0.079264;-0.2418;-0.0030965;-0.37539;-0.28544;-0.1278;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.010648;-0.010648;-0.010648;-0.010648;-0.010648;-0.010648;-0.15452;-0.0030965;39.9969;0.48459;-0.18435;-1;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-1;-0.17946;-0.0030965;-0.0030965;-0.0030965;-0.001885;-0.0030965;-0.0030965;-0.21107;-0.047202;-0.12068;-0.025011;-0.001806;-0.090832;-0.35223;-0.0030965
CHOLOX,"choline oxidase","Glycine, serine, alanine, and threonine metabolism",0,1000,chol_c;glyb_c;h2o2_c;h2o_c;h_c;o2_c,-1;1;2;-1;1;-2
biomassPan_panBrevibacterium_linens,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;tcam_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;udcpdp_c;udpglcur_c;utp_c;val_L_c;zn2_c,-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.025011;0.025011;-0.0030965;40;-0.42793;-0.0030965;0.0030965;-0.2467;-0.20083;-0.20083;-40.1102;1;-0.0030965;0.0030965;-0.0030965;-0.010648;-0.010648;-0.010648;-0.0030965;-0.0030965;-0.084104;-0.0030965;-0.076146;-0.011928;-0.020109;-0.020109;0.0030965;-1;-0.011928;-0.0030965;-0.0030965;-0.0030965;-0.21909;-0.21909;-0.50987;-0.001806;-0.001806;-0.001806;-0.0030965;-0.13541;-35.5403;40;-0.079264;-0.2418;-0.0030965;-0.37539;-0.28544;-0.1278;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.010648;-0.010648;-0.010648;-0.010648;-0.010648;-0.010648;-0.15452;-0.0030965;39.9969;0.48459;-0.18435;-1;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-1;-0.17946;-0.0030965;-0.0030965;-0.0030965;-0.001885;-0.0030965;-0.0030965;-0.21107;-0.047202;-0.12068;-0.025011;-0.001806;-0.090832;-0.35223;-0.0030965
biomassPan_panBrevibacterium_ravenspurgense,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;tcam_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;udcpdp_c;udpglcur_c;utp_c;val_L_c;zn2_c,-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.025011;0.025011;-0.0030965;40;-0.42793;-0.0030965;0.0030965;-0.2467;-0.20083;-0.20083;-40.1102;1;-0.0030965;0.0030965;-0.0030965;-0.010648;-0.010648;-0.010648;-0.0030965;-0.0030965;-0.084104;-0.0030965;-0.076146;-0.012071;-0.019966;-0.019966;0.0030965;-1;-0.012071;-0.0030965;-0.0030965;-0.0030965;-0.21909;-0.21909;-0.50987;-0.001806;-0.001806;-0.001806;-0.0030965;-0.13541;-35.5403;40;-0.079264;-0.2418;-0.0030965;-0.37539;-0.28544;-0.1278;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-0.010648;-0.010648;-0.010648;-0.010648;-0.010648;-0.010648;-0.15452;-0.0030965;39.9969;0.48459;-0.18435;-1;-0.0030965;-0.0030965;-0.0030965;-0.0030965;-1;-0.17946;-0.0030965;-0.0030965;-0.0030965;-0.001885;-0.0030965;-0.0030965;-0.21107;-0.047202;-0.12068;-0.025011;-0.001806;-0.090832;-0.35223;-0.0030965
biomassPan_panBrevibacterium_senegalense,"biomassPan",,0,1000,10fthf_c;2dmmq8_c;5mthf_c;ACP_c;PGP_c;PGPm1_c;adocbl_c;adp_c;ai17tca1_c;ai17tcaacgam_c;ai17tcaala_D_c;ai17tcaglc_c;ala_L_c;amet_c;apoACP_c;arg_L_c;asn_L_c;asp_L_c;atp_c;biomass_c;ca2_c;cbi_c;cl_c;clpn180_c;clpnai17_c;clpni17_c;coa_c;cobalt2_c;ctp_c;cu2_c;cys_L_c;datp_c;dctp_c;dgtp_c;dmbzid_c;dnarep_c;dttp_c;fad_c;fe2_c;fe3_c;gln_L_c;glu_L_c;gly_c;glyc45tca_c;glyc45tcaala_D_c;glyc45tcaglc_c;gthrd_c;gtp_c;h2o_c;h_c;his_L_c;i17tca1_c;i17tcaacgam_c;i17tcaala_D_c;i17tcaglc_c;ile_L_c;k_c;leu_L_c;lys_L_c;met_L_c;mg2_c;mn2_c;mqn8_c;nad_c;nadp_c;pe180_c;peai17_c;pei17_c;pg180_c;pgai17_c;pgi17_c;phe_L_c;pheme_c;pi_c;ppi_c;pro_L_c;proteinsynth_c;ptrc_c;pydx5p_c;q8_c;ribflv_c;rnatrans_c;ser_L_c;sheme_c;so4_c;spmd_c;sttca1_c;sttcaacgam_c;sttcaala_D_c;sttcaglc_c;tcam_c;thf_c;thmpp_c;thr_L_c;trp_L_c;tyr_L_c;udcpdp_c;utp_c;val_L_c;zn2_c,-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0018061;0.0072242;-0.0079397;41.257;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.26756;-0.0079397;0.0079397;-0.1934;-0.14833;-0.14833;-41.2914;1;-0.0079397;0.0079397;-0.0079397;-0.0085871;-0.0085871;-0.0085871;-0.0079397;-0.0079397;-0.026124;-0.0079397;-0.056954;-0.0080066;-0.018861;-0.018861;0.0079397;-1;-0.0080066;-0.0079397;-0.0079397;-0.0079397;-0.261;-0.261;-0.40933;-0.0018061;-0.0018061;-0.0018061;-0.0079397;-0.042403;45.354;-41.257;-0.081948;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.27043;-0.0079397;-0.34746;-0.3237;-0.1135;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.0085871;-0.17619;-0.0079397;41.2491;0.18488;-0.16103;-1;-0.0079397;-0.0079397;-0.0079397;-0.0079397;-1;-0.21675;-0.0079397;-0.0079397;-0.0079397;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.0018061;-0.0079397;-0.0079397;-0.18684;-0.054496;-0.11104;-0.0018061;-0.028225;-0.30772;-0.0079397
